+ python /workspace/rn50/multiproc.py --nnodes 1 --node_rank 0 --nproc_per_node 8 --master_addr 127.0.0.1 --master_port=29500 /workspace/rn50/main.py --data-backend dali-cpu --raport-file /workspace/rn50/raport.json -j8 -p 1 --lr 2.048 --optimizer-batch-size -1 --warmup 8 --arch resnet50 -c fanin --label-smoothing 0.1 --lr-schedule cosine --mom 0.125 --wd 3.0517578125e-05 --workspace /workspace/rn50 -b 256 --epochs 1 --prof 150 --training-only --no-checkpoints --amp --dynamic-loss-scale /data/image
=> creating model '('resnet50', 'fanin', 1000)'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_in', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7faf0d71e9d8>}
Num classes: 1000
i'm distributed in dali~~~~~~~~~~~~~~~~~
rank in dali:  0
world_size in dali:  8
read 886372 files from 698 directories
/opt/dali/dali/image/jpeg_mem.cc:338: Premature end of JPEG data. Stopped at line 272/440
read 50000 files from 1000 directories
DLL 2020-09-22 17:18:43.304809 - PARAMETER data : /data/image  data_backend : dali-cpu  arch : resnet50  model_config : fanin  num_classes : 1000  workers : 8  epochs : 1  run_epochs : -1  batch_size : 256  optimizer_batch_size : -1  lr : 2.048  lr_schedule : cosine  warmup : 8  label_smoothing : 0.1  mixup : 0.0  momentum : 0.125  weight_decay : 3.0517578125e-05  bn_weight_decay : False  nesterov : False  print_freq : 1  resume : None  pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : True  prof : 150  amp : True  seed : None  gather_checkpoints : False  raport_file : /workspace/rn50/raport.json  evaluate : False  training_only : True  save_checkpoints : False  checkpoint_filename : checkpoint.pth.tar  workspace : /workspace/rn50  memory_format : nchw  distributed : True  local_rank : 0  gpu : 8  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O3:  Pure FP16 training.
Defaults for this optimization level are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : 1.0
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : dynamic
RUNNING EPOCHS FROM 0 TO 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 32768.0
DLL 2020-09-22 17:19:10.140271 - Epoch: 0 Iteration: 20  train.loss : 6.78271  train.total_ips : 4434.69 img/s
DLL 2020-09-22 17:19:10.570145 - Epoch: 0 Iteration: 21  train.loss : 6.80469  train.total_ips : 4765.73 img/s
DLL 2020-09-22 17:19:10.925552 - Epoch: 0 Iteration: 22  train.loss : 6.78516  train.total_ips : 5764.66 img/s
DLL 2020-09-22 17:19:11.277683 - Epoch: 0 Iteration: 23  train.loss : 6.78564  train.total_ips : 5818.54 img/s
DLL 2020-09-22 17:19:11.650842 - Epoch: 0 Iteration: 24  train.loss : 6.79980  train.total_ips : 5490.89 img/s
DLL 2020-09-22 17:19:12.011747 - Epoch: 0 Iteration: 25  train.loss : 6.76416  train.total_ips : 5677.22 img/s
DLL 2020-09-22 17:19:12.494342 - Epoch: 0 Iteration: 26  train.loss : 6.76465  train.total_ips : 4244.46 img/s
DLL 2020-09-22 17:19:12.854065 - Epoch: 0 Iteration: 27  train.loss : 6.76074  train.total_ips : 5695.47 img/s
DLL 2020-09-22 17:19:13.205098 - Epoch: 0 Iteration: 28  train.loss : 6.72754  train.total_ips : 5836.75 img/s
DLL 2020-09-22 17:19:13.561626 - Epoch: 0 Iteration: 29  train.loss : 6.74512  train.total_ips : 5746.94 img/s
DLL 2020-09-22 17:19:13.913523 - Epoch: 0 Iteration: 30  train.loss : 6.73975  train.total_ips : 5826.81 img/s
DLL 2020-09-22 17:19:14.269720 - Epoch: 0 Iteration: 31  train.loss : 6.70459  train.total_ips : 5753.51 img/s
DLL 2020-09-22 17:19:14.725598 - Epoch: 0 Iteration: 32  train.loss : 6.71973  train.total_ips : 4492.63 img/s
DLL 2020-09-22 17:19:15.163844 - Epoch: 0 Iteration: 33  train.loss : 6.72217  train.total_ips : 4674.27 img/s
DLL 2020-09-22 17:19:15.544653 - Epoch: 0 Iteration: 34  train.loss : 6.72900  train.total_ips : 5384.02 img/s
DLL 2020-09-22 17:19:15.899197 - Epoch: 0 Iteration: 35  train.loss : 6.73779  train.total_ips : 5775.77 img/s
DLL 2020-09-22 17:19:16.301460 - Epoch: 0 Iteration: 36  train.loss : 6.71680  train.total_ips : 5093.32 img/s
DLL 2020-09-22 17:19:16.661538 - Epoch: 0 Iteration: 37  train.loss : 6.69434  train.total_ips : 5690.01 img/s
DLL 2020-09-22 17:19:17.018259 - Epoch: 0 Iteration: 38  train.loss : 6.70312  train.total_ips : 5742.46 img/s
DLL 2020-09-22 17:19:17.375353 - Epoch: 0 Iteration: 39  train.loss : 6.69336  train.total_ips : 5736.73 img/s
DLL 2020-09-22 17:19:17.732318 - Epoch: 0 Iteration: 40  train.loss : 6.72314  train.total_ips : 5738.57 img/s
DLL 2020-09-22 17:19:18.091138 - Epoch: 0 Iteration: 41  train.loss : 6.70752  train.total_ips : 5709.21 img/s
DLL 2020-09-22 17:19:18.463476 - Epoch: 0 Iteration: 42  train.loss : 6.72266  train.total_ips : 5501.84 img/s
DLL 2020-09-22 17:19:18.818573 - Epoch: 0 Iteration: 43  train.loss : 6.74561  train.total_ips : 5770.71 img/s
DLL 2020-09-22 17:19:19.193382 - Epoch: 0 Iteration: 44  train.loss : 6.73193  train.total_ips : 5464.75 img/s
DLL 2020-09-22 17:19:19.558076 - Epoch: 0 Iteration: 45  train.loss : 6.71631  train.total_ips : 5617.12 img/s
DLL 2020-09-22 17:19:19.913393 - Epoch: 0 Iteration: 46  train.loss : 6.71436  train.total_ips : 5765.19 img/s
DLL 2020-09-22 17:19:20.265838 - Epoch: 0 Iteration: 47  train.loss : 6.68799  train.total_ips : 5812.15 img/s
DLL 2020-09-22 17:19:20.617254 - Epoch: 0 Iteration: 48  train.loss : 6.70801  train.total_ips : 5829.65 img/s
DLL 2020-09-22 17:19:20.967760 - Epoch: 0 Iteration: 49  train.loss : 6.69482  train.total_ips : 5844.14 img/s
DLL 2020-09-22 17:19:21.321932 - Epoch: 0 Iteration: 50  train.loss : 6.69531  train.total_ips : 5785.91 img/s
DLL 2020-09-22 17:19:21.675093 - Epoch: 0 Iteration: 51  train.loss : 6.66992  train.total_ips : 5799.81 img/s
DLL 2020-09-22 17:19:22.062511 - Epoch: 0 Iteration: 52  train.loss : 6.68213  train.total_ips : 5287.98 img/s
DLL 2020-09-22 17:19:22.458483 - Epoch: 0 Iteration: 53  train.loss : 6.71191  train.total_ips : 5173.41 img/s
DLL 2020-09-22 17:19:22.810081 - Epoch: 0 Iteration: 54  train.loss : 6.69775  train.total_ips : 5826.28 img/s
DLL 2020-09-22 17:19:23.218578 - Epoch: 0 Iteration: 55  train.loss : 6.67188  train.total_ips : 5014.94 img/s
DLL 2020-09-22 17:19:23.568329 - Epoch: 0 Iteration: 56  train.loss : 6.69434  train.total_ips : 5856.82 img/s
DLL 2020-09-22 17:19:23.922018 - Epoch: 0 Iteration: 57  train.loss : 6.65381  train.total_ips : 5792.67 img/s
DLL 2020-09-22 17:19:24.280967 - Epoch: 0 Iteration: 58  train.loss : 6.66113  train.total_ips : 5707.15 img/s
DLL 2020-09-22 17:19:24.742830 - Epoch: 0 Iteration: 59  train.loss : 6.65430  train.total_ips : 4434.89 img/s
DLL 2020-09-22 17:19:25.100122 - Epoch: 0 Iteration: 60  train.loss : 6.63232  train.total_ips : 5733.31 img/s
DLL 2020-09-22 17:19:25.457293 - Epoch: 0 Iteration: 61  train.loss : 6.62451  train.total_ips : 5735.35 img/s
DLL 2020-09-22 17:19:25.854438 - Epoch: 0 Iteration: 62  train.loss : 6.63379  train.total_ips : 5157.86 img/s
DLL 2020-09-22 17:19:26.230054 - Epoch: 0 Iteration: 63  train.loss : 6.63379  train.total_ips : 5453.84 img/s
DLL 2020-09-22 17:19:26.598414 - Epoch: 0 Iteration: 64  train.loss : 6.64404  train.total_ips : 5561.09 img/s
DLL 2020-09-22 17:19:26.952583 - Epoch: 0 Iteration: 65  train.loss : 6.63232  train.total_ips : 5784.69 img/s
DLL 2020-09-22 17:19:27.417026 - Epoch: 0 Iteration: 66  train.loss : 6.63525  train.total_ips : 4410.43 img/s
DLL 2020-09-22 17:19:27.768479 - Epoch: 0 Iteration: 67  train.loss : 6.58496  train.total_ips : 5828.41 img/s
DLL 2020-09-22 17:19:28.220474 - Epoch: 0 Iteration: 68  train.loss : 6.61719  train.total_ips : 4531.85 img/s
DLL 2020-09-22 17:19:28.573973 - Epoch: 0 Iteration: 69  train.loss : 6.59277  train.total_ips : 5794.83 img/s
DLL 2020-09-22 17:19:28.934602 - Epoch: 0 Iteration: 70  train.loss : 6.63086  train.total_ips : 5680.76 img/s
DLL 2020-09-22 17:19:29.291559 - Epoch: 0 Iteration: 71  train.loss : 6.60547  train.total_ips : 5738.76 img/s
DLL 2020-09-22 17:19:29.649816 - Epoch: 0 Iteration: 72  train.loss : 6.60547  train.total_ips : 5717.94 img/s
DLL 2020-09-22 17:19:30.003721 - Epoch: 0 Iteration: 73  train.loss : 6.56445  train.total_ips : 5788.92 img/s
DLL 2020-09-22 17:19:30.356155 - Epoch: 0 Iteration: 74  train.loss : 6.58105  train.total_ips : 5813.93 img/s
DLL 2020-09-22 17:19:30.730765 - Epoch: 0 Iteration: 75  train.loss : 6.59668  train.total_ips : 5468.19 img/s
DLL 2020-09-22 17:19:31.087276 - Epoch: 0 Iteration: 76  train.loss : 6.55273  train.total_ips : 5746.82 img/s
DLL 2020-09-22 17:19:31.443601 - Epoch: 0 Iteration: 77  train.loss : 6.58252  train.total_ips : 5748.36 img/s
DLL 2020-09-22 17:19:31.796338 - Epoch: 0 Iteration: 78  train.loss : 6.53809  train.total_ips : 5807.50 img/s
DLL 2020-09-22 17:19:32.152139 - Epoch: 0 Iteration: 79  train.loss : 6.56934  train.total_ips : 5757.39 img/s
DLL 2020-09-22 17:19:32.508828 - Epoch: 0 Iteration: 80  train.loss : 6.53711  train.total_ips : 5742.89 img/s
DLL 2020-09-22 17:19:32.892254 - Epoch: 0 Iteration: 81  train.loss : 6.52246  train.total_ips : 5342.48 img/s
DLL 2020-09-22 17:19:33.245113 - Epoch: 0 Iteration: 82  train.loss : 6.51953  train.total_ips : 5805.56 img/s
DLL 2020-09-22 17:19:33.598613 - Epoch: 0 Iteration: 83  train.loss : 6.51172  train.total_ips : 5794.82 img/s
DLL 2020-09-22 17:19:33.958424 - Epoch: 0 Iteration: 84  train.loss : 6.50537  train.total_ips : 5693.29 img/s
DLL 2020-09-22 17:19:34.309861 - Epoch: 0 Iteration: 85  train.loss : 6.48438  train.total_ips : 5828.84 img/s
DLL 2020-09-22 17:19:34.673966 - Epoch: 0 Iteration: 86  train.loss : 6.49854  train.total_ips : 5626.64 img/s
DLL 2020-09-22 17:19:35.025511 - Epoch: 0 Iteration: 87  train.loss : 6.48975  train.total_ips : 5827.00 img/s
DLL 2020-09-22 17:19:35.383344 - Epoch: 0 Iteration: 88  train.loss : 6.51855  train.total_ips : 5725.26 img/s
DLL 2020-09-22 17:19:35.769838 - Epoch: 0 Iteration: 89  train.loss : 6.49121  train.total_ips : 5300.02 img/s
DLL 2020-09-22 17:19:36.148675 - Epoch: 0 Iteration: 90  train.loss : 6.45459  train.total_ips : 5407.39 img/s
DLL 2020-09-22 17:19:36.510550 - Epoch: 0 Iteration: 91  train.loss : 6.46387  train.total_ips : 5661.32 img/s
DLL 2020-09-22 17:19:36.927480 - Epoch: 0 Iteration: 92  train.loss : 6.46240  train.total_ips : 4913.12 img/s
DLL 2020-09-22 17:19:37.284175 - Epoch: 0 Iteration: 93  train.loss : 6.50049  train.total_ips : 5742.69 img/s
DLL 2020-09-22 17:19:37.637107 - Epoch: 0 Iteration: 94  train.loss : 6.47314  train.total_ips : 5804.18 img/s
DLL 2020-09-22 17:19:38.002798 - Epoch: 0 Iteration: 95  train.loss : 6.49316  train.total_ips : 5601.74 img/s
DLL 2020-09-22 17:19:38.356603 - Epoch: 0 Iteration: 96  train.loss : 6.45508  train.total_ips : 5789.80 img/s
DLL 2020-09-22 17:19:38.719584 - Epoch: 0 Iteration: 97  train.loss : 6.46094  train.total_ips : 5644.16 img/s
DLL 2020-09-22 17:19:39.089829 - Epoch: 0 Iteration: 98  train.loss : 6.47461  train.total_ips : 5533.21 img/s
DLL 2020-09-22 17:19:39.443820 - Epoch: 0 Iteration: 99  train.loss : 6.44141  train.total_ips : 5786.94 img/s
DLL 2020-09-22 17:19:39.798174 - Epoch: 0 Iteration: 100  train.loss : 6.45117  train.total_ips : 5780.77 img/s
DLL 2020-09-22 17:19:40.260855 - Epoch: 0 Iteration: 101  train.loss : 6.47119  train.total_ips : 4427.12 img/s
DLL 2020-09-22 17:19:40.617406 - Epoch: 0 Iteration: 102  train.loss : 6.46143  train.total_ips : 5745.30 img/s
DLL 2020-09-22 17:19:40.968571 - Epoch: 0 Iteration: 103  train.loss : 6.44238  train.total_ips : 5833.93 img/s
DLL 2020-09-22 17:19:41.357837 - Epoch: 0 Iteration: 104  train.loss : 6.45996  train.total_ips : 5262.23 img/s
DLL 2020-09-22 17:19:41.711060 - Epoch: 0 Iteration: 105  train.loss : 6.45215  train.total_ips : 5799.64 img/s
DLL 2020-09-22 17:19:42.067148 - Epoch: 0 Iteration: 106  train.loss : 6.49170  train.total_ips : 5753.19 img/s
DLL 2020-09-22 17:19:42.547044 - Epoch: 0 Iteration: 107  train.loss : 6.42871  train.total_ips : 4268.17 img/s
DLL 2020-09-22 17:19:42.903191 - Epoch: 0 Iteration: 108  train.loss : 6.44922  train.total_ips : 5753.07 img/s
DLL 2020-09-22 17:19:43.287630 - Epoch: 0 Iteration: 109  train.loss : 6.44434  train.total_ips : 5327.95 img/s
DLL 2020-09-22 17:19:43.638365 - Epoch: 0 Iteration: 110  train.loss : 6.46045  train.total_ips : 5840.67 img/s
DLL 2020-09-22 17:19:44.010329 - Epoch: 0 Iteration: 111  train.loss : 6.44873  train.total_ips : 5507.20 img/s
DLL 2020-09-22 17:19:44.365538 - Epoch: 0 Iteration: 112  train.loss : 6.40332  train.total_ips : 5768.02 img/s
DLL 2020-09-22 17:19:44.836589 - Epoch: 0 Iteration: 113  train.loss : 6.39844  train.total_ips : 4348.50 img/s
DLL 2020-09-22 17:19:45.187831 - Epoch: 0 Iteration: 114  train.loss : 6.42236  train.total_ips : 5832.05 img/s
DLL 2020-09-22 17:19:45.584805 - Epoch: 0 Iteration: 115  train.loss : 6.37549  train.total_ips : 5160.57 img/s
DLL 2020-09-22 17:19:45.977537 - Epoch: 0 Iteration: 116  train.loss : 6.37695  train.total_ips : 5215.72 img/s
DLL 2020-09-22 17:19:46.336292 - Epoch: 0 Iteration: 117  train.loss : 6.37793  train.total_ips : 5709.93 img/s
DLL 2020-09-22 17:19:46.688866 - Epoch: 0 Iteration: 118  train.loss : 6.38086  train.total_ips : 5809.95 img/s
DLL 2020-09-22 17:19:47.193405 - Epoch: 0 Iteration: 119  train.loss : 6.38623  train.total_ips : 4059.81 img/s
DLL 2020-09-22 17:19:47.550424 - Epoch: 0 Iteration: 120  train.loss : 6.35742  train.total_ips : 5737.83 img/s
DLL 2020-09-22 17:19:47.908311 - Epoch: 0 Iteration: 121  train.loss : 6.37598  train.total_ips : 5723.80 img/s
DLL 2020-09-22 17:19:48.266854 - Epoch: 0 Iteration: 122  train.loss : 6.37500  train.total_ips : 5713.78 img/s
DLL 2020-09-22 17:19:48.621597 - Epoch: 0 Iteration: 123  train.loss : 6.37109  train.total_ips : 5774.69 img/s
DLL 2020-09-22 17:19:48.979697 - Epoch: 0 Iteration: 124  train.loss : 6.39453  train.total_ips : 5720.25 img/s
DLL 2020-09-22 17:19:49.346507 - Epoch: 0 Iteration: 125  train.loss : 6.34473  train.total_ips : 5586.92 img/s
DLL 2020-09-22 17:19:49.695555 - Epoch: 0 Iteration: 126  train.loss : 6.35352  train.total_ips : 5867.86 img/s
DLL 2020-09-22 17:19:50.054597 - Epoch: 0 Iteration: 127  train.loss : 6.33350  train.total_ips : 5705.36 img/s
DLL 2020-09-22 17:19:50.406823 - Epoch: 0 Iteration: 128  train.loss : 6.31885  train.total_ips : 5816.08 img/s
DLL 2020-09-22 17:19:50.767447 - Epoch: 0 Iteration: 129  train.loss : 6.35986  train.total_ips : 5682.12 img/s
DLL 2020-09-22 17:19:51.125889 - Epoch: 0 Iteration: 130  train.loss : 6.34229  train.total_ips : 5714.50 img/s
DLL 2020-09-22 17:19:51.482932 - Epoch: 0 Iteration: 131  train.loss : 6.36670  train.total_ips : 5737.36 img/s
DLL 2020-09-22 17:19:51.844459 - Epoch: 0 Iteration: 132  train.loss : 6.34473  train.total_ips : 5666.14 img/s
DLL 2020-09-22 17:19:52.199879 - Epoch: 0 Iteration: 133  train.loss : 6.33643  train.total_ips : 5763.86 img/s
DLL 2020-09-22 17:19:52.553469 - Epoch: 0 Iteration: 134  train.loss : 6.32129  train.total_ips : 5793.64 img/s
DLL 2020-09-22 17:19:52.909304 - Epoch: 0 Iteration: 135  train.loss : 6.31592  train.total_ips : 5756.47 img/s
DLL 2020-09-22 17:19:53.280129 - Epoch: 0 Iteration: 136  train.loss : 6.31152  train.total_ips : 5524.71 img/s
DLL 2020-09-22 17:19:53.744938 - Epoch: 0 Iteration: 137  train.loss : 6.32227  train.total_ips : 4407.07 img/s
DLL 2020-09-22 17:19:54.184682 - Epoch: 0 Iteration: 138  train.loss : 6.31104  train.total_ips : 4658.09 img/s
DLL 2020-09-22 17:19:54.548109 - Epoch: 0 Iteration: 139  train.loss : 6.33154  train.total_ips : 5637.15 img/s
DLL 2020-09-22 17:19:54.918504 - Epoch: 0 Iteration: 140  train.loss : 6.34912  train.total_ips : 5530.63 img/s
DLL 2020-09-22 17:19:55.271467 - Epoch: 0 Iteration: 141  train.loss : 6.32617  train.total_ips : 5803.73 img/s
DLL 2020-09-22 17:19:55.623234 - Epoch: 0 Iteration: 142  train.loss : 6.31885  train.total_ips : 5824.73 img/s
DLL 2020-09-22 17:19:55.979820 - Epoch: 0 Iteration: 143  train.loss : 6.30029  train.total_ips : 5744.10 img/s
DLL 2020-09-22 17:19:56.330715 - Epoch: 0 Iteration: 144  train.loss : 6.30566  train.total_ips : 5838.05 img/s
DLL 2020-09-22 17:19:56.702944 - Epoch: 0 Iteration: 145  train.loss : 6.31396  train.total_ips : 5503.09 img/s
DLL 2020-09-22 17:19:57.063054 - Epoch: 0 Iteration: 146  train.loss : 6.30859  train.total_ips : 5688.68 img/s
DLL 2020-09-22 17:19:57.492942 - Epoch: 0 Iteration: 147  train.loss : 6.28760  train.total_ips : 4767.02 img/s
DLL 2020-09-22 17:19:57.844009 - Epoch: 0 Iteration: 148  train.loss : 6.29297  train.total_ips : 5834.32 img/s
DLL 2020-09-22 17:19:58.239495 - Epoch: 0 Iteration: 149  train.loss : 6.24463  train.total_ips : 5179.52 img/s
DLL 2020-09-22 17:19:58.595907 - Epoch: 0  train.loss : 6.57565  train.total_ips : 5446.30 img/s
DLL 2020-09-22 17:19:58.596052 - Epoch: 0  lr : 0.256  train.compute_ips : 5465.84 img/s train.data_time : 0.00132 s train.compute_time : 0.47983 s
DLL 2020-09-22 17:19:58.596178 - Summary: train.loss : 6.57565  train.total_ips : 5446.30 img/s
DLL 2020-09-22 17:19:58.596227 - Summary: lr : 0.256  train.compute_ips : 5465.84 img/s train.data_time : 0.00132 s train.compute_time : 0.47983 s
Experiment ended
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
