+ python /workspace/rn50/multiproc.py --nnodes 1 --node_rank 0 --nproc_per_node 8 --master_addr 127.0.0.1 --master_port=29500 /workspace/rn50/main.py --data-backend dali-cpu --raport-file /workspace/rn50/raport.json -j8 -p 1 --lr 2.048 --optimizer-batch-size -1 --warmup 8 --arch resnet50 -c fanin --label-smoothing 0.1 --lr-schedule cosine --mom 0.125 --wd 3.0517578125e-05 --workspace /workspace/rn50 -b 256 --epochs 1 --prof 150 --training-only --no-checkpoints --amp --dynamic-loss-scale /data/image
=> creating model '('resnet50', 'fanin', 1000)'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_in', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f245c2329d8>}
Num classes: 1000
i'm distributed in dali~~~~~~~~~~~~~~~~~
rank in dali:  0
world_size in dali:  8
read 886372 files from 698 directories
/opt/dali/dali/image/jpeg_mem.cc:338: Premature end of JPEG data. Stopped at line 272/440
read 50000 files from 1000 directories
DLL 2020-09-22 17:24:36.804463 - PARAMETER data : /data/image  data_backend : dali-cpu  arch : resnet50  model_config : fanin  num_classes : 1000  workers : 8  epochs : 1  run_epochs : -1  batch_size : 256  optimizer_batch_size : -1  lr : 2.048  lr_schedule : cosine  warmup : 8  label_smoothing : 0.1  mixup : 0.0  momentum : 0.125  weight_decay : 3.0517578125e-05  bn_weight_decay : False  nesterov : False  print_freq : 1  resume : None  pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : True  prof : 150  amp : True  seed : None  gather_checkpoints : False  raport_file : /workspace/rn50/raport.json  evaluate : False  training_only : True  save_checkpoints : False  checkpoint_filename : checkpoint.pth.tar  workspace : /workspace/rn50  memory_format : nchw  distributed : True  local_rank : 0  gpu : 8  world_size : 8 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O3:  Pure FP16 training.
Defaults for this optimization level are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : 1.0
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : dynamic
RUNNING EPOCHS FROM 0 TO 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 32768.0
DLL 2020-09-22 17:25:24.551043 - Epoch: 0 Iteration: 78  train.loss : 6.48828  train.total_ips : 5621.76 img/s
DLL 2020-09-22 17:25:24.906379 - Epoch: 0 Iteration: 79  train.loss : 6.51318  train.total_ips : 5764.81 img/s
DLL 2020-09-22 17:25:25.260580 - Epoch: 0 Iteration: 80  train.loss : 6.50146  train.total_ips : 5785.67 img/s
DLL 2020-09-22 17:25:25.611966 - Epoch: 0 Iteration: 81  train.loss : 6.48828  train.total_ips : 5829.53 img/s
DLL 2020-09-22 17:25:25.968840 - Epoch: 0 Iteration: 82  train.loss : 6.47852  train.total_ips : 5740.14 img/s
DLL 2020-09-22 17:25:26.327097 - Epoch: 0 Iteration: 83  train.loss : 6.47070  train.total_ips : 5717.99 img/s
DLL 2020-09-22 17:25:26.746079 - Epoch: 0 Iteration: 84  train.loss : 6.46973  train.total_ips : 4889.21 img/s
DLL 2020-09-22 17:25:27.117061 - Epoch: 0 Iteration: 85  train.loss : 6.44922  train.total_ips : 5523.03 img/s
DLL 2020-09-22 17:25:27.470430 - Epoch: 0 Iteration: 86  train.loss : 6.46045  train.total_ips : 5798.24 img/s
DLL 2020-09-22 17:25:27.824598 - Epoch: 0 Iteration: 87  train.loss : 6.45752  train.total_ips : 5784.20 img/s
DLL 2020-09-22 17:25:28.183682 - Epoch: 0 Iteration: 88  train.loss : 6.47949  train.total_ips : 5705.18 img/s
DLL 2020-09-22 17:25:28.568517 - Epoch: 0 Iteration: 89  train.loss : 6.44922  train.total_ips : 5322.83 img/s
DLL 2020-09-22 17:25:28.943798 - Epoch: 0 Iteration: 90  train.loss : 6.41797  train.total_ips : 5458.64 img/s
DLL 2020-09-22 17:25:29.298993 - Epoch: 0 Iteration: 91  train.loss : 6.44238  train.total_ips : 5767.25 img/s
DLL 2020-09-22 17:25:29.657729 - Epoch: 0 Iteration: 92  train.loss : 6.41895  train.total_ips : 5710.23 img/s
DLL 2020-09-22 17:25:30.065013 - Epoch: 0 Iteration: 93  train.loss : 6.43604  train.total_ips : 5029.45 img/s
DLL 2020-09-22 17:25:30.417166 - Epoch: 0 Iteration: 94  train.loss : 6.43994  train.total_ips : 5817.08 img/s
DLL 2020-09-22 17:25:30.771188 - Epoch: 0 Iteration: 95  train.loss : 6.45020  train.total_ips : 5786.38 img/s
DLL 2020-09-22 17:25:31.130049 - Epoch: 0 Iteration: 96  train.loss : 6.42285  train.total_ips : 5708.85 img/s
DLL 2020-09-22 17:25:31.529950 - Epoch: 0 Iteration: 97  train.loss : 6.42285  train.total_ips : 5122.25 img/s
DLL 2020-09-22 17:25:31.889198 - Epoch: 0 Iteration: 98  train.loss : 6.44482  train.total_ips : 5702.41 img/s
DLL 2020-09-22 17:25:32.240977 - Epoch: 0 Iteration: 99  train.loss : 6.40625  train.total_ips : 5823.38 img/s
DLL 2020-09-22 17:25:32.598059 - Epoch: 0 Iteration: 100  train.loss : 6.41406  train.total_ips : 5739.72 img/s
DLL 2020-09-22 17:25:32.951877 - Epoch: 0 Iteration: 101  train.loss : 6.43457  train.total_ips : 5789.78 img/s
DLL 2020-09-22 17:25:33.315324 - Epoch: 0 Iteration: 102  train.loss : 6.43066  train.total_ips : 5636.26 img/s
DLL 2020-09-22 17:25:33.713973 - Epoch: 0 Iteration: 103  train.loss : 6.40625  train.total_ips : 5138.52 img/s
DLL 2020-09-22 17:25:34.067947 - Epoch: 0 Iteration: 104  train.loss : 6.43066  train.total_ips : 5787.08 img/s
DLL 2020-09-22 17:25:34.431083 - Epoch: 0 Iteration: 105  train.loss : 6.42529  train.total_ips : 5641.94 img/s
DLL 2020-09-22 17:25:34.781276 - Epoch: 0 Iteration: 106  train.loss : 6.46777  train.total_ips : 5849.55 img/s
DLL 2020-09-22 17:25:35.138674 - Epoch: 0 Iteration: 107  train.loss : 6.39453  train.total_ips : 5731.61 img/s
DLL 2020-09-22 17:25:35.493303 - Epoch: 0 Iteration: 108  train.loss : 6.40820  train.total_ips : 5776.39 img/s
DLL 2020-09-22 17:25:35.859651 - Epoch: 0 Iteration: 109  train.loss : 6.41113  train.total_ips : 5591.98 img/s
DLL 2020-09-22 17:25:36.209334 - Epoch: 0 Iteration: 110  train.loss : 6.43213  train.total_ips : 5858.14 img/s
DLL 2020-09-22 17:25:36.597561 - Epoch: 0 Iteration: 111  train.loss : 6.43848  train.total_ips : 5276.42 img/s
DLL 2020-09-22 17:25:37.040429 - Epoch: 0 Iteration: 112  train.loss : 6.38281  train.total_ips : 4625.29 img/s
DLL 2020-09-22 17:25:37.408112 - Epoch: 0 Iteration: 113  train.loss : 6.36816  train.total_ips : 5571.28 img/s
DLL 2020-09-22 17:25:37.762481 - Epoch: 0 Iteration: 114  train.loss : 6.39355  train.total_ips : 5780.69 img/s
DLL 2020-09-22 17:25:38.130190 - Epoch: 0 Iteration: 115  train.loss : 6.35742  train.total_ips : 5571.77 img/s
DLL 2020-09-22 17:25:38.502146 - Epoch: 0 Iteration: 116  train.loss : 6.35693  train.total_ips : 5508.32 img/s
DLL 2020-09-22 17:25:38.952269 - Epoch: 0 Iteration: 117  train.loss : 6.34863  train.total_ips : 4550.86 img/s
DLL 2020-09-22 17:25:39.404574 - Epoch: 0 Iteration: 118  train.loss : 6.36621  train.total_ips : 4528.74 img/s
DLL 2020-09-22 17:25:39.798068 - Epoch: 0 Iteration: 119  train.loss : 6.36230  train.total_ips : 5205.74 img/s
DLL 2020-09-22 17:25:40.152502 - Epoch: 0 Iteration: 120  train.loss : 6.33887  train.total_ips : 5779.76 img/s
DLL 2020-09-22 17:25:40.548123 - Epoch: 0 Iteration: 121  train.loss : 6.34863  train.total_ips : 5178.34 img/s
DLL 2020-09-22 17:25:40.902632 - Epoch: 0 Iteration: 122  train.loss : 6.34473  train.total_ips : 5778.65 img/s
DLL 2020-09-22 17:25:41.261631 - Epoch: 0 Iteration: 123  train.loss : 6.35254  train.total_ips : 5706.27 img/s
DLL 2020-09-22 17:25:41.624551 - Epoch: 0 Iteration: 124  train.loss : 6.37939  train.total_ips : 5645.41 img/s
DLL 2020-09-22 17:25:42.025819 - Epoch: 0 Iteration: 125  train.loss : 6.31641  train.total_ips : 5104.82 img/s
DLL 2020-09-22 17:25:42.393527 - Epoch: 0 Iteration: 126  train.loss : 6.33545  train.total_ips : 5570.85 img/s
DLL 2020-09-22 17:25:42.751159 - Epoch: 0 Iteration: 127  train.loss : 6.30469  train.total_ips : 5729.90 img/s
DLL 2020-09-22 17:25:43.102257 - Epoch: 0 Iteration: 128  train.loss : 6.29688  train.total_ips : 5835.24 img/s
DLL 2020-09-22 17:25:43.590458 - Epoch: 0 Iteration: 129  train.loss : 6.33691  train.total_ips : 4195.68 img/s
DLL 2020-09-22 17:25:44.032801 - Epoch: 0 Iteration: 130  train.loss : 6.30762  train.total_ips : 4630.78 img/s
DLL 2020-09-22 17:25:44.496194 - Epoch: 0 Iteration: 131  train.loss : 6.33984  train.total_ips : 4420.63 img/s
DLL 2020-09-22 17:25:44.860079 - Epoch: 0 Iteration: 132  train.loss : 6.31543  train.total_ips : 5629.30 img/s
DLL 2020-09-22 17:25:45.310126 - Epoch: 0 Iteration: 133  train.loss : 6.29980  train.total_ips : 4551.53 img/s
DLL 2020-09-22 17:25:45.668614 - Epoch: 0 Iteration: 134  train.loss : 6.29590  train.total_ips : 5714.41 img/s
DLL 2020-09-22 17:25:46.082415 - Epoch: 0 Iteration: 135  train.loss : 6.29834  train.total_ips : 4950.12 img/s
DLL 2020-09-22 17:25:46.543353 - Epoch: 0 Iteration: 136  train.loss : 6.28027  train.total_ips : 4444.00 img/s
DLL 2020-09-22 17:25:46.915823 - Epoch: 0 Iteration: 137  train.loss : 6.30078  train.total_ips : 5499.81 img/s
DLL 2020-09-22 17:25:47.307200 - Epoch: 0 Iteration: 138  train.loss : 6.28027  train.total_ips : 5233.76 img/s
DLL 2020-09-22 17:25:47.711229 - Epoch: 0 Iteration: 139  train.loss : 6.30908  train.total_ips : 5070.62 img/s
DLL 2020-09-22 17:25:48.087091 - Epoch: 0 Iteration: 140  train.loss : 6.32568  train.total_ips : 5449.94 img/s
DLL 2020-09-22 17:25:48.473963 - Epoch: 0 Iteration: 141  train.loss : 6.27930  train.total_ips : 5294.78 img/s
DLL 2020-09-22 17:25:48.829127 - Epoch: 0 Iteration: 142  train.loss : 6.29102  train.total_ips : 5767.72 img/s
DLL 2020-09-22 17:25:49.185842 - Epoch: 0 Iteration: 143  train.loss : 6.26367  train.total_ips : 5742.66 img/s
DLL 2020-09-22 17:25:49.546125 - Epoch: 0 Iteration: 144  train.loss : 6.26611  train.total_ips : 5687.56 img/s
DLL 2020-09-22 17:25:49.897121 - Epoch: 0 Iteration: 145  train.loss : 6.28125  train.total_ips : 5836.04 img/s
DLL 2020-09-22 17:25:50.254494 - Epoch: 0 Iteration: 146  train.loss : 6.28467  train.total_ips : 5732.30 img/s
DLL 2020-09-22 17:25:50.609521 - Epoch: 0 Iteration: 147  train.loss : 6.26855  train.total_ips : 5769.86 img/s
DLL 2020-09-22 17:25:50.962558 - Epoch: 0 Iteration: 148  train.loss : 6.26221  train.total_ips : 5802.47 img/s
DLL 2020-09-22 17:25:51.321069 - Epoch: 0 Iteration: 149  train.loss : 6.20850  train.total_ips : 5713.83 img/s
DLL 2020-09-22 17:25:51.676332 - Epoch: 0  train.loss : 6.56120  train.total_ips : 5425.68 img/s
DLL 2020-09-22 17:25:51.676482 - Epoch: 0  lr : 0.256  train.compute_ips : 5445.99 img/s train.data_time : 0.00141 s train.compute_time : 0.48049 s
DLL 2020-09-22 17:25:51.676605 - Summary: train.loss : 6.56120  train.total_ips : 5425.68 img/s
DLL 2020-09-22 17:25:51.676652 - Summary: lr : 0.256  train.compute_ips : 5445.99 img/s train.data_time : 0.00141 s train.compute_time : 0.48049 s
Experiment ended
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
