+ python /workspace/rn50/multiproc.py --nnodes 2 --node_rank 0 --nproc_per_node 8 --master_addr 10.11.0.2 --master_port=22333 /workspace/rn50/main.py --data-backend dali-cpu --raport-file /workspace/rn50/raport.json -j8 -p 1 --lr 2.048 --optimizer-batch-size -1 --warmup 8 --arch resnet50 -c fanin --label-smoothing 0.1 --lr-schedule cosine --mom 0.125 --wd 3.0517578125e-05 --workspace /workspace/rn50 -b 256 --epochs 1 --prof 150 --training-only --no-checkpoints --amp --dynamic-loss-scale /data/image
=> creating model '('resnet50', 'fanin', 1000)'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_in', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f56b81909d8>}
Num classes: 1000
i'm distributed in dali~~~~~~~~~~~~~~~~~
rank in dali:  0
world_size in dali:  16
read 886372 files from 698 directories
read 50000 files from 1000 directories
DLL 2020-09-22 17:37:01.948425 - PARAMETER data : /data/image  data_backend : dali-cpu  arch : resnet50  model_config : fanin  num_classes : 1000  workers : 8  epochs : 1  run_epochs : -1  batch_size : 256  optimizer_batch_size : -1  lr : 2.048  lr_schedule : cosine  warmup : 8  label_smoothing : 0.1  mixup : 0.0  momentum : 0.125  weight_decay : 3.0517578125e-05  bn_weight_decay : False  nesterov : False  print_freq : 1  resume : None  pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : True  prof : 150  amp : True  seed : None  gather_checkpoints : False  raport_file : /workspace/rn50/raport.json  evaluate : False  training_only : True  save_checkpoints : False  checkpoint_filename : checkpoint.pth.tar  workspace : /workspace/rn50  memory_format : nchw  distributed : True  local_rank : 0  gpu : 8  world_size : 16 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O3:  Pure FP16 training.
Defaults for this optimization level are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : 1.0
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : dynamic
VS002:163417:163417 [0] NCCL INFO Bootstrap : Using [0]ib0:10.11.0.2<0>
VS002:163417:163417 [0] NCCL INFO NET/Plugin : No plugin found (libnccl-net.so), using internal implementation
VS002:163417:163417 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB ; OOB ib0:10.11.0.2<0>
VS002:163417:163417 [0] NCCL INFO Using network IB
NCCL version 2.6.3+cuda10.2
VS002:163417:164210 [0] NCCL INFO Channel 00/02 :    0   3   2   6   7   4   5   1   8  11  10  14  15  12  13   9
VS002:163417:164210 [0] NCCL INFO Channel 01/02 :    0   3   2   6   7   4   5   1   8  11  10  14  15  12  13   9
VS002:163417:164210 [0] NCCL INFO threadThresholds 8/8/64 | 128/8/64 | 8/8/64
VS002:163417:164210 [0] NCCL INFO Trees [0] 1/-1/-1->0->-1|-1->0->1/-1/-1 [1] 1/-1/-1->0->9|9->0->1/-1/-1
VS002:163417:164210 [0] NCCL INFO Setting affinity for GPU 0 to 0f,ff000fff
VS002:163417:164210 [0] NCCL INFO Ring 00 : 9[1b000] -> 0[1a000] [receive] via NET/IB/0
VS002:163417:164210 [0] NCCL INFO Ring 00 : 0[1a000] -> 3[3e000] via P2P/IPC
VS002:163417:164210 [0] NCCL INFO Ring 00 : 0[1a000] -> 1[1b000] via P2P/IPC
VS002:163417:164210 [0] NCCL INFO Ring 01 : 9[1b000] -> 0[1a000] [receive] via NET/IB/0
VS002:163417:164210 [0] NCCL INFO Ring 01 : 0[1a000] -> 3[3e000] via P2P/IPC
VS002:163417:164210 [0] NCCL INFO Ring 01 : 0[1a000] -> 9[1b000] [send] via NET/IB/0
VS002:163417:164210 [0] NCCL INFO Ring 01 : 0[1a000] -> 1[1b000] via P2P/IPC
VS002:163417:164210 [0] NCCL INFO comm 0x7f54e4006880 rank 0 nranks 16 cudaDev 0 busId 1a000 - Init COMPLETE
VS002:163417:163417 [0] NCCL INFO Launch mode Parallel
RUNNING EPOCHS FROM 0 TO 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 32768.0
DLL 2020-09-22 17:37:35.479691 - Epoch: 0 Iteration: 34  train.loss : 6.65210  train.total_ips : 9364.50 img/s
DLL 2020-09-22 17:37:35.841571 - Epoch: 0 Iteration: 35  train.loss : 6.65698  train.total_ips : 11321.04 img/s
DLL 2020-09-22 17:37:36.235132 - Epoch: 0 Iteration: 36  train.loss : 6.65259  train.total_ips : 10412.48 img/s
DLL 2020-09-22 17:37:36.690308 - Epoch: 0 Iteration: 37  train.loss : 6.65625  train.total_ips : 9000.60 img/s
DLL 2020-09-22 17:37:37.078099 - Epoch: 0 Iteration: 38  train.loss : 6.65015  train.total_ips : 10564.44 img/s
DLL 2020-09-22 17:37:37.465589 - Epoch: 0 Iteration: 39  train.loss : 6.65259  train.total_ips : 10572.62 img/s
DLL 2020-09-22 17:37:38.003395 - Epoch: 0 Iteration: 40  train.loss : 6.64160  train.total_ips : 7617.24 img/s
DLL 2020-09-22 17:37:38.395437 - Epoch: 0 Iteration: 41  train.loss : 6.63379  train.total_ips : 10450.53 img/s
DLL 2020-09-22 17:37:38.767609 - Epoch: 0 Iteration: 42  train.loss : 6.64136  train.total_ips : 11007.84 img/s
DLL 2020-09-22 17:37:39.135679 - Epoch: 0 Iteration: 43  train.loss : 6.64673  train.total_ips : 11131.00 img/s
DLL 2020-09-22 17:37:39.595268 - Epoch: 0 Iteration: 44  train.loss : 6.62061  train.total_ips : 8914.03 img/s
DLL 2020-09-22 17:37:40.019022 - Epoch: 0 Iteration: 45  train.loss : 6.64185  train.total_ips : 9667.66 img/s
DLL 2020-09-22 17:37:40.531239 - Epoch: 0 Iteration: 46  train.loss : 6.66895  train.total_ips : 7999.24 img/s
DLL 2020-09-22 17:37:40.898121 - Epoch: 0 Iteration: 47  train.loss : 6.63696  train.total_ips : 11167.19 img/s
DLL 2020-09-22 17:37:41.292906 - Epoch: 0 Iteration: 48  train.loss : 6.65308  train.total_ips : 10379.08 img/s
DLL 2020-09-22 17:37:41.723215 - Epoch: 0 Iteration: 49  train.loss : 6.63501  train.total_ips : 9522.15 img/s
DLL 2020-09-22 17:37:42.191153 - Epoch: 0 Iteration: 50  train.loss : 6.65869  train.total_ips : 8754.17 img/s
DLL 2020-09-22 17:37:42.556332 - Epoch: 0 Iteration: 51  train.loss : 6.65942  train.total_ips : 11220.83 img/s
DLL 2020-09-22 17:37:42.916735 - Epoch: 0 Iteration: 52  train.loss : 6.63867  train.total_ips : 11367.25 img/s
DLL 2020-09-22 17:37:43.292149 - Epoch: 0 Iteration: 53  train.loss : 6.62939  train.total_ips : 10912.92 img/s
DLL 2020-09-22 17:37:43.795144 - Epoch: 0 Iteration: 54  train.loss : 6.63745  train.total_ips : 8144.52 img/s
DLL 2020-09-22 17:37:44.264202 - Epoch: 0 Iteration: 55  train.loss : 6.62085  train.total_ips : 8733.88 img/s
DLL 2020-09-22 17:37:44.834859 - Epoch: 0 Iteration: 56  train.loss : 6.59814  train.total_ips : 7178.71 img/s
DLL 2020-09-22 17:37:45.292033 - Epoch: 0 Iteration: 57  train.loss : 6.60547  train.total_ips : 8961.34 img/s
DLL 2020-09-22 17:37:45.677504 - Epoch: 0 Iteration: 58  train.loss : 6.59863  train.total_ips : 10627.93 img/s
DLL 2020-09-22 17:37:46.159467 - Epoch: 0 Iteration: 59  train.loss : 6.59229  train.total_ips : 8500.10 img/s
DLL 2020-09-22 17:37:46.613369 - Epoch: 0 Iteration: 60  train.loss : 6.59155  train.total_ips : 9025.59 img/s
DLL 2020-09-22 17:37:47.048280 - Epoch: 0 Iteration: 61  train.loss : 6.58521  train.total_ips : 9420.05 img/s
DLL 2020-09-22 17:37:47.578570 - Epoch: 0 Iteration: 62  train.loss : 6.57690  train.total_ips : 7725.13 img/s
DLL 2020-09-22 17:37:47.939955 - Epoch: 0 Iteration: 63  train.loss : 6.57495  train.total_ips : 11337.04 img/s
DLL 2020-09-22 17:37:48.310116 - Epoch: 0 Iteration: 64  train.loss : 6.57471  train.total_ips : 11067.68 img/s
DLL 2020-09-22 17:37:48.747662 - Epoch: 0 Iteration: 65  train.loss : 6.56592  train.total_ips : 9363.09 img/s
DLL 2020-09-22 17:37:49.129960 - Epoch: 0 Iteration: 66  train.loss : 6.56274  train.total_ips : 10718.30 img/s
DLL 2020-09-22 17:37:49.509688 - Epoch: 0 Iteration: 67  train.loss : 6.56641  train.total_ips : 10789.39 img/s
DLL 2020-09-22 17:37:49.914091 - Epoch: 0 Iteration: 68  train.loss : 6.54956  train.total_ips : 10130.52 img/s
DLL 2020-09-22 17:37:50.440226 - Epoch: 0 Iteration: 69  train.loss : 6.55566  train.total_ips : 7786.27 img/s
DLL 2020-09-22 17:37:50.816704 - Epoch: 0 Iteration: 70  train.loss : 6.53223  train.total_ips : 10883.34 img/s
DLL 2020-09-22 17:37:51.179485 - Epoch: 0 Iteration: 71  train.loss : 6.53369  train.total_ips : 11295.32 img/s
DLL 2020-09-22 17:37:51.556569 - Epoch: 0 Iteration: 72  train.loss : 6.53125  train.total_ips : 10863.83 img/s
DLL 2020-09-22 17:37:51.921624 - Epoch: 0 Iteration: 73  train.loss : 6.51050  train.total_ips : 11222.61 img/s
DLL 2020-09-22 17:37:52.317298 - Epoch: 0 Iteration: 74  train.loss : 6.50732  train.total_ips : 10354.05 img/s
DLL 2020-09-22 17:37:52.794987 - Epoch: 0 Iteration: 75  train.loss : 6.49927  train.total_ips : 8576.16 img/s
DLL 2020-09-22 17:37:53.154731 - Epoch: 0 Iteration: 76  train.loss : 6.49585  train.total_ips : 11388.76 img/s
DLL 2020-09-22 17:37:53.556520 - Epoch: 0 Iteration: 77  train.loss : 6.49365  train.total_ips : 10196.20 img/s
DLL 2020-09-22 17:37:54.019492 - Epoch: 0 Iteration: 78  train.loss : 6.51050  train.total_ips : 8848.67 img/s
DLL 2020-09-22 17:37:54.403319 - Epoch: 0 Iteration: 79  train.loss : 6.48657  train.total_ips : 10673.86 img/s
DLL 2020-09-22 17:37:54.812745 - Epoch: 0 Iteration: 80  train.loss : 6.47095  train.total_ips : 10006.09 img/s
DLL 2020-09-22 17:37:55.173236 - Epoch: 0 Iteration: 81  train.loss : 6.49219  train.total_ips : 11364.80 img/s
DLL 2020-09-22 17:37:55.636972 - Epoch: 0 Iteration: 82  train.loss : 6.48096  train.total_ips : 8834.01 img/s
DLL 2020-09-22 17:37:56.018020 - Epoch: 0 Iteration: 83  train.loss : 6.45068  train.total_ips : 10751.76 img/s
/opt/dali/dali/image/jpeg_mem.cc:338: Premature end of JPEG data. Stopped at line 272/440
DLL 2020-09-22 17:37:56.418972 - Epoch: 0 Iteration: 84  train.loss : 6.46973  train.total_ips : 10217.71 img/s
DLL 2020-09-22 17:37:56.842258 - Epoch: 0 Iteration: 85  train.loss : 6.46143  train.total_ips : 9679.43 img/s
DLL 2020-09-22 17:37:57.293673 - Epoch: 0 Iteration: 86  train.loss : 6.45312  train.total_ips : 9074.91 img/s
DLL 2020-09-22 17:37:57.667993 - Epoch: 0 Iteration: 87  train.loss : 6.46558  train.total_ips : 10944.86 img/s
DLL 2020-09-22 17:37:58.081760 - Epoch: 0 Iteration: 88  train.loss : 6.44458  train.total_ips : 9901.20 img/s
DLL 2020-09-22 17:37:58.449922 - Epoch: 0 Iteration: 89  train.loss : 6.45459  train.total_ips : 11127.86 img/s
DLL 2020-09-22 17:37:58.817784 - Epoch: 0 Iteration: 90  train.loss : 6.43945  train.total_ips : 11136.99 img/s
DLL 2020-09-22 17:37:59.210154 - Epoch: 0 Iteration: 91  train.loss : 6.44531  train.total_ips : 10441.14 img/s
DLL 2020-09-22 17:37:59.594462 - Epoch: 0 Iteration: 92  train.loss : 6.43579  train.total_ips : 10660.29 img/s
DLL 2020-09-22 17:38:00.084178 - Epoch: 0 Iteration: 93  train.loss : 6.40649  train.total_ips : 8365.35 img/s
DLL 2020-09-22 17:38:00.442589 - Epoch: 0 Iteration: 94  train.loss : 6.41357  train.total_ips : 11430.93 img/s
DLL 2020-09-22 17:38:00.802531 - Epoch: 0 Iteration: 95  train.loss : 6.43311  train.total_ips : 11382.88 img/s
DLL 2020-09-22 17:38:01.202182 - Epoch: 0 Iteration: 96  train.loss : 6.40649  train.total_ips : 10251.81 img/s
DLL 2020-09-22 17:38:01.593211 - Epoch: 0 Iteration: 97  train.loss : 6.42188  train.total_ips : 10477.08 img/s
DLL 2020-09-22 17:38:02.012286 - Epoch: 0 Iteration: 98  train.loss : 6.40942  train.total_ips : 9775.56 img/s
DLL 2020-09-22 17:38:02.376932 - Epoch: 0 Iteration: 99  train.loss : 6.41089  train.total_ips : 11235.22 img/s
DLL 2020-09-22 17:38:02.836497 - Epoch: 0 Iteration: 100  train.loss : 6.39185  train.total_ips : 8914.41 img/s
DLL 2020-09-22 17:38:03.261201 - Epoch: 0 Iteration: 101  train.loss : 6.38354  train.total_ips : 9646.14 img/s
DLL 2020-09-22 17:38:03.631237 - Epoch: 0 Iteration: 102  train.loss : 6.37329  train.total_ips : 11071.49 img/s
DLL 2020-09-22 17:38:04.061972 - Epoch: 0 Iteration: 103  train.loss : 6.38452  train.total_ips : 9511.00 img/s
DLL 2020-09-22 17:38:04.436421 - Epoch: 0 Iteration: 104  train.loss : 6.36694  train.total_ips : 10941.07 img/s
DLL 2020-09-22 17:38:04.892068 - Epoch: 0 Iteration: 105  train.loss : 6.37988  train.total_ips : 8990.92 img/s
DLL 2020-09-22 17:38:05.290925 - Epoch: 0 Iteration: 106  train.loss : 6.37622  train.total_ips : 10271.34 img/s
DLL 2020-09-22 17:38:05.741070 - Epoch: 0 Iteration: 107  train.loss : 6.35986  train.total_ips : 9100.82 img/s
DLL 2020-09-22 17:38:06.172680 - Epoch: 0 Iteration: 108  train.loss : 6.36841  train.total_ips : 9491.71 img/s
DLL 2020-09-22 17:38:06.561095 - Epoch: 0 Iteration: 109  train.loss : 6.36523  train.total_ips : 10547.57 img/s
DLL 2020-09-22 17:38:06.977261 - Epoch: 0 Iteration: 110  train.loss : 6.34546  train.total_ips : 9844.08 img/s
DLL 2020-09-22 17:38:07.382039 - Epoch: 0 Iteration: 111  train.loss : 6.36084  train.total_ips : 10121.09 img/s
DLL 2020-09-22 17:38:07.747489 - Epoch: 0 Iteration: 112  train.loss : 6.38379  train.total_ips : 11210.59 img/s
DLL 2020-09-22 17:38:08.112720 - Epoch: 0 Iteration: 113  train.loss : 6.35254  train.total_ips : 11217.22 img/s
DLL 2020-09-22 17:38:08.504266 - Epoch: 0 Iteration: 114  train.loss : 6.35376  train.total_ips : 10463.57 img/s
DLL 2020-09-22 17:38:08.865245 - Epoch: 0 Iteration: 115  train.loss : 6.33716  train.total_ips : 11348.92 img/s
DLL 2020-09-22 17:38:09.249473 - Epoch: 0 Iteration: 116  train.loss : 6.35303  train.total_ips : 10662.50 img/s
DLL 2020-09-22 17:38:09.614836 - Epoch: 0 Iteration: 117  train.loss : 6.36694  train.total_ips : 11213.28 img/s
DLL 2020-09-22 17:38:10.066223 - Epoch: 0 Iteration: 118  train.loss : 6.32837  train.total_ips : 9075.88 img/s
DLL 2020-09-22 17:38:10.485835 - Epoch: 0 Iteration: 119  train.loss : 6.33594  train.total_ips : 9763.23 img/s
DLL 2020-09-22 17:38:10.882164 - Epoch: 0 Iteration: 120  train.loss : 6.32202  train.total_ips : 10336.95 img/s
DLL 2020-09-22 17:38:11.331118 - Epoch: 0 Iteration: 121  train.loss : 6.31372  train.total_ips : 9125.12 img/s
DLL 2020-09-22 17:38:11.695990 - Epoch: 0 Iteration: 122  train.loss : 6.31787  train.total_ips : 11279.89 img/s
DLL 2020-09-22 17:38:12.055486 - Epoch: 0 Iteration: 123  train.loss : 6.32861  train.total_ips : 11345.88 img/s
DLL 2020-09-22 17:38:12.414754 - Epoch: 0 Iteration: 124  train.loss : 6.30737  train.total_ips : 11403.30 img/s
DLL 2020-09-22 17:38:12.857961 - Epoch: 0 Iteration: 125  train.loss : 6.34692  train.total_ips : 9243.37 img/s
DLL 2020-09-22 17:38:13.226387 - Epoch: 0 Iteration: 126  train.loss : 6.32788  train.total_ips : 11120.07 img/s
DLL 2020-09-22 17:38:13.611160 - Epoch: 0 Iteration: 127  train.loss : 6.31201  train.total_ips : 10647.48 img/s
DLL 2020-09-22 17:38:13.973464 - Epoch: 0 Iteration: 128  train.loss : 6.30273  train.total_ips : 11309.28 img/s
DLL 2020-09-22 17:38:14.338332 - Epoch: 0 Iteration: 129  train.loss : 6.28296  train.total_ips : 11229.30 img/s
DLL 2020-09-22 17:38:14.814129 - Epoch: 0 Iteration: 130  train.loss : 6.28223  train.total_ips : 8610.06 img/s
DLL 2020-09-22 17:38:15.202544 - Epoch: 0 Iteration: 131  train.loss : 6.29907  train.total_ips : 10547.45 img/s
DLL 2020-09-22 17:38:15.621188 - Epoch: 0 Iteration: 132  train.loss : 6.30176  train.total_ips : 9785.78 img/s
DLL 2020-09-22 17:38:15.991667 - Epoch: 0 Iteration: 133  train.loss : 6.28369  train.total_ips : 11058.30 img/s
DLL 2020-09-22 17:38:16.357803 - Epoch: 0 Iteration: 134  train.loss : 6.28711  train.total_ips : 11189.70 img/s
DLL 2020-09-22 17:38:16.774294 - Epoch: 0 Iteration: 135  train.loss : 6.26465  train.total_ips : 9836.47 img/s
DLL 2020-09-22 17:38:17.232861 - Epoch: 0 Iteration: 136  train.loss : 6.29224  train.total_ips : 8933.66 img/s
DLL 2020-09-22 17:38:17.607722 - Epoch: 0 Iteration: 137  train.loss : 6.28491  train.total_ips : 10930.77 img/s
DLL 2020-09-22 17:38:18.066620 - Epoch: 0 Iteration: 138  train.loss : 6.27100  train.total_ips : 8928.19 img/s
DLL 2020-09-22 17:38:18.421301 - Epoch: 0 Iteration: 139  train.loss : 6.27368  train.total_ips : 11550.60 img/s
DLL 2020-09-22 17:38:18.787924 - Epoch: 0 Iteration: 140  train.loss : 6.24805  train.total_ips : 11174.79 img/s
DLL 2020-09-22 17:38:19.152172 - Epoch: 0 Iteration: 141  train.loss : 6.23535  train.total_ips : 11247.57 img/s
DLL 2020-09-22 17:38:19.517152 - Epoch: 0 Iteration: 142  train.loss : 6.27026  train.total_ips : 11225.00 img/s
DLL 2020-09-22 17:38:19.878153 - Epoch: 0 Iteration: 143  train.loss : 6.25659  train.total_ips : 11349.09 img/s
