+ python /workspace/rn50/multiproc.py --nnodes 2 --node_rank 0 --nproc_per_node 8 --master_addr 10.11.0.2 --master_port=22333 /workspace/rn50/main.py --data-backend dali-cpu --raport-file /workspace/rn50/raport.json -j8 -p 1 --lr 2.048 --optimizer-batch-size -1 --warmup 8 --arch resnet50 -c fanin --label-smoothing 0.1 --lr-schedule cosine --mom 0.125 --wd 3.0517578125e-05 --workspace /workspace/rn50 -b 256 --epochs 1 --prof 150 --training-only --no-checkpoints --amp --dynamic-loss-scale /data/image
=> creating model '('resnet50', 'fanin', 1000)'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_in', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f1ce9a8c9d8>}
Num classes: 1000
i'm distributed in dali~~~~~~~~~~~~~~~~~
rank in dali:  0
world_size in dali:  16
read 886372 files from 698 directories
read 50000 files from 1000 directories
DLL 2020-09-22 17:34:53.481645 - PARAMETER data : /data/image  data_backend : dali-cpu  arch : resnet50  model_config : fanin  num_classes : 1000  workers : 8  epochs : 1  run_epochs : -1  batch_size : 256  optimizer_batch_size : -1  lr : 2.048  lr_schedule : cosine  warmup : 8  label_smoothing : 0.1  mixup : 0.0  momentum : 0.125  weight_decay : 3.0517578125e-05  bn_weight_decay : False  nesterov : False  print_freq : 1  resume : None  pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : True  prof : 150  amp : True  seed : None  gather_checkpoints : False  raport_file : /workspace/rn50/raport.json  evaluate : False  training_only : True  save_checkpoints : False  checkpoint_filename : checkpoint.pth.tar  workspace : /workspace/rn50  memory_format : nchw  distributed : True  local_rank : 0  gpu : 8  world_size : 16 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O3:  Pure FP16 training.
Defaults for this optimization level are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : 1.0
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : dynamic
VS002:161910:161910 [0] NCCL INFO Bootstrap : Using [0]ib0:10.11.0.2<0>
VS002:161910:161910 [0] NCCL INFO NET/Plugin : No plugin found (libnccl-net.so), using internal implementation
VS002:161910:161910 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB ; OOB ib0:10.11.0.2<0>
VS002:161910:161910 [0] NCCL INFO Using network IB
NCCL version 2.6.3+cuda10.2
VS002:161910:162702 [0] NCCL INFO Channel 00/02 :    0   3   2   6   7   4   5   1   8  11  10  14  15  12  13   9
VS002:161910:162702 [0] NCCL INFO Channel 01/02 :    0   3   2   6   7   4   5   1   8  11  10  14  15  12  13   9
VS002:161910:162702 [0] NCCL INFO threadThresholds 8/8/64 | 128/8/64 | 8/8/64
VS002:161910:162702 [0] NCCL INFO Trees [0] 1/-1/-1->0->-1|-1->0->1/-1/-1 [1] 1/-1/-1->0->9|9->0->1/-1/-1
VS002:161910:162702 [0] NCCL INFO Setting affinity for GPU 0 to 0f,ff000fff
VS002:161910:162702 [0] NCCL INFO Ring 00 : 9[1b000] -> 0[1a000] [receive] via NET/IB/0
VS002:161910:162702 [0] NCCL INFO Ring 00 : 0[1a000] -> 3[3e000] via P2P/IPC
VS002:161910:162702 [0] NCCL INFO Ring 00 : 0[1a000] -> 1[1b000] via P2P/IPC
VS002:161910:162702 [0] NCCL INFO Ring 01 : 9[1b000] -> 0[1a000] [receive] via NET/IB/0
VS002:161910:162702 [0] NCCL INFO Ring 01 : 0[1a000] -> 3[3e000] via P2P/IPC
VS002:161910:162702 [0] NCCL INFO Ring 01 : 0[1a000] -> 9[1b000] [send] via NET/IB/0
VS002:161910:162702 [0] NCCL INFO Ring 01 : 0[1a000] -> 1[1b000] via P2P/IPC
VS002:161910:162702 [0] NCCL INFO comm 0x7f1a18006880 rank 0 nranks 16 cudaDev 0 busId 1a000 - Init COMPLETE
VS002:161910:161910 [0] NCCL INFO Launch mode Parallel
RUNNING EPOCHS FROM 0 TO 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 32768.0
DLL 2020-09-22 17:35:28.497291 - Epoch: 0 Iteration: 34  train.loss : 6.64307  train.total_ips : 9246.10 img/s
DLL 2020-09-22 17:35:28.869124 - Epoch: 0 Iteration: 35  train.loss : 6.66504  train.total_ips : 11020.25 img/s
DLL 2020-09-22 17:35:29.379472 - Epoch: 0 Iteration: 36  train.loss : 6.64624  train.total_ips : 8027.56 img/s
DLL 2020-09-22 17:35:29.747013 - Epoch: 0 Iteration: 37  train.loss : 6.63818  train.total_ips : 11150.62 img/s
DLL 2020-09-22 17:35:30.114196 - Epoch: 0 Iteration: 38  train.loss : 6.62012  train.total_ips : 11157.64 img/s
DLL 2020-09-22 17:35:30.491303 - Epoch: 0 Iteration: 39  train.loss : 6.63574  train.total_ips : 10874.79 img/s
DLL 2020-09-22 17:35:30.995683 - Epoch: 0 Iteration: 40  train.loss : 6.63550  train.total_ips : 8123.80 img/s
DLL 2020-09-22 17:35:31.357127 - Epoch: 0 Iteration: 41  train.loss : 6.63599  train.total_ips : 11334.27 img/s
DLL 2020-09-22 17:35:31.719046 - Epoch: 0 Iteration: 42  train.loss : 6.63525  train.total_ips : 11323.05 img/s
DLL 2020-09-22 17:35:32.107621 - Epoch: 0 Iteration: 43  train.loss : 6.62744  train.total_ips : 10542.57 img/s
DLL 2020-09-22 17:35:32.492071 - Epoch: 0 Iteration: 44  train.loss : 6.61279  train.total_ips : 10656.86 img/s
DLL 2020-09-22 17:35:32.958616 - Epoch: 0 Iteration: 45  train.loss : 6.64014  train.total_ips : 8783.16 img/s
DLL 2020-09-22 17:35:33.371539 - Epoch: 0 Iteration: 46  train.loss : 6.66040  train.total_ips : 9920.87 img/s
DLL 2020-09-22 17:35:33.756693 - Epoch: 0 Iteration: 47  train.loss : 6.64380  train.total_ips : 10640.16 img/s
DLL 2020-09-22 17:35:34.124695 - Epoch: 0 Iteration: 48  train.loss : 6.64478  train.total_ips : 11132.64 img/s
DLL 2020-09-22 17:35:34.489122 - Epoch: 0 Iteration: 49  train.loss : 6.62061  train.total_ips : 11242.14 img/s
DLL 2020-09-22 17:35:34.849818 - Epoch: 0 Iteration: 50  train.loss : 6.63110  train.total_ips : 11359.24 img/s
DLL 2020-09-22 17:35:35.212728 - Epoch: 0 Iteration: 51  train.loss : 6.64453  train.total_ips : 11290.25 img/s
DLL 2020-09-22 17:35:35.586928 - Epoch: 0 Iteration: 52  train.loss : 6.60986  train.total_ips : 10948.41 img/s
DLL 2020-09-22 17:35:35.973726 - Epoch: 0 Iteration: 53  train.loss : 6.60791  train.total_ips : 10592.85 img/s
DLL 2020-09-22 17:35:36.337514 - Epoch: 0 Iteration: 54  train.loss : 6.61255  train.total_ips : 11267.24 img/s
DLL 2020-09-22 17:35:36.698981 - Epoch: 0 Iteration: 55  train.loss : 6.58911  train.total_ips : 11342.72 img/s
DLL 2020-09-22 17:35:37.065140 - Epoch: 0 Iteration: 56  train.loss : 6.58887  train.total_ips : 11187.69 img/s
DLL 2020-09-22 17:35:37.458125 - Epoch: 0 Iteration: 57  train.loss : 6.59399  train.total_ips : 10424.88 img/s
DLL 2020-09-22 17:35:37.832651 - Epoch: 0 Iteration: 58  train.loss : 6.59619  train.total_ips : 10938.99 img/s
DLL 2020-09-22 17:35:38.220097 - Epoch: 0 Iteration: 59  train.loss : 6.57471  train.total_ips : 10575.14 img/s
DLL 2020-09-22 17:35:38.719354 - Epoch: 0 Iteration: 60  train.loss : 6.57251  train.total_ips : 8205.84 img/s
DLL 2020-09-22 17:35:39.083349 - Epoch: 0 Iteration: 61  train.loss : 6.57422  train.total_ips : 11255.33 img/s
DLL 2020-09-22 17:35:39.528780 - Epoch: 0 Iteration: 62  train.loss : 6.55591  train.total_ips : 9197.58 img/s
DLL 2020-09-22 17:35:39.886097 - Epoch: 0 Iteration: 63  train.loss : 6.53931  train.total_ips : 11466.50 img/s
DLL 2020-09-22 17:35:40.283247 - Epoch: 0 Iteration: 64  train.loss : 6.55640  train.total_ips : 10316.19 img/s
DLL 2020-09-22 17:35:40.647176 - Epoch: 0 Iteration: 65  train.loss : 6.54248  train.total_ips : 11257.42 img/s
DLL 2020-09-22 17:35:41.094900 - Epoch: 0 Iteration: 66  train.loss : 6.53345  train.total_ips : 9150.43 img/s
DLL 2020-09-22 17:35:41.460248 - Epoch: 0 Iteration: 67  train.loss : 6.53491  train.total_ips : 11215.65 img/s
DLL 2020-09-22 17:35:41.885863 - Epoch: 0 Iteration: 68  train.loss : 6.53955  train.total_ips : 9629.75 img/s
DLL 2020-09-22 17:35:42.335298 - Epoch: 0 Iteration: 69  train.loss : 6.52783  train.total_ips : 9114.82 img/s
DLL 2020-09-22 17:35:42.704277 - Epoch: 0 Iteration: 70  train.loss : 6.51343  train.total_ips : 11103.49 img/s
DLL 2020-09-22 17:35:43.202049 - Epoch: 0 Iteration: 71  train.loss : 6.50757  train.total_ips : 8229.95 img/s
DLL 2020-09-22 17:35:43.562073 - Epoch: 0 Iteration: 72  train.loss : 6.50806  train.total_ips : 11379.73 img/s
DLL 2020-09-22 17:35:43.924467 - Epoch: 0 Iteration: 73  train.loss : 6.49243  train.total_ips : 11305.07 img/s
DLL 2020-09-22 17:35:44.344943 - Epoch: 0 Iteration: 74  train.loss : 6.49438  train.total_ips : 9743.22 img/s
DLL 2020-09-22 17:35:44.715375 - Epoch: 0 Iteration: 75  train.loss : 6.47559  train.total_ips : 11060.56 img/s
DLL 2020-09-22 17:35:45.084997 - Epoch: 0 Iteration: 76  train.loss : 6.47778  train.total_ips : 11085.93 img/s
DLL 2020-09-22 17:35:45.457716 - Epoch: 0 Iteration: 77  train.loss : 6.46606  train.total_ips : 10996.50 img/s
DLL 2020-09-22 17:35:45.812197 - Epoch: 0 Iteration: 78  train.loss : 6.49414  train.total_ips : 11556.26 img/s
DLL 2020-09-22 17:35:46.206835 - Epoch: 0 Iteration: 79  train.loss : 6.46729  train.total_ips : 10382.56 img/s
DLL 2020-09-22 17:35:46.576002 - Epoch: 0 Iteration: 80  train.loss : 6.45752  train.total_ips : 11097.97 img/s
DLL 2020-09-22 17:35:46.941643 - Epoch: 0 Iteration: 81  train.loss : 6.47827  train.total_ips : 11204.97 img/s
DLL 2020-09-22 17:35:47.306215 - Epoch: 0 Iteration: 82  train.loss : 6.46655  train.total_ips : 11237.77 img/s
DLL 2020-09-22 17:35:47.719469 - Epoch: 0 Iteration: 83  train.loss : 6.42993  train.total_ips : 9913.81 img/s
/opt/dali/dali/image/jpeg_mem.cc:338: Premature end of JPEG data. Stopped at line 272/440
DLL 2020-09-22 17:35:48.085337 - Epoch: 0 Iteration: 84  train.loss : 6.44531  train.total_ips : 11197.74 img/s
DLL 2020-09-22 17:35:48.541386 - Epoch: 0 Iteration: 85  train.loss : 6.44653  train.total_ips : 8984.77 img/s
DLL 2020-09-22 17:35:48.976700 - Epoch: 0 Iteration: 86  train.loss : 6.43408  train.total_ips : 9410.40 img/s
DLL 2020-09-22 17:35:49.344748 - Epoch: 0 Iteration: 87  train.loss : 6.44751  train.total_ips : 11131.34 img/s
DLL 2020-09-22 17:35:49.764619 - Epoch: 0 Iteration: 88  train.loss : 6.42749  train.total_ips : 9757.33 img/s
DLL 2020-09-22 17:35:50.133765 - Epoch: 0 Iteration: 89  train.loss : 6.43848  train.total_ips : 11098.49 img/s
DLL 2020-09-22 17:35:50.496887 - Epoch: 0 Iteration: 90  train.loss : 6.41455  train.total_ips : 11282.41 img/s
DLL 2020-09-22 17:35:50.861852 - Epoch: 0 Iteration: 91  train.loss : 6.42822  train.total_ips : 11225.64 img/s
DLL 2020-09-22 17:35:51.224866 - Epoch: 0 Iteration: 92  train.loss : 6.42065  train.total_ips : 11285.96 img/s
DLL 2020-09-22 17:35:51.640738 - Epoch: 0 Iteration: 93  train.loss : 6.39819  train.total_ips : 9850.97 img/s
DLL 2020-09-22 17:35:52.000804 - Epoch: 0 Iteration: 94  train.loss : 6.39502  train.total_ips : 11378.49 img/s
DLL 2020-09-22 17:35:52.367331 - Epoch: 0 Iteration: 95  train.loss : 6.41602  train.total_ips : 11178.21 img/s
DLL 2020-09-22 17:35:52.732767 - Epoch: 0 Iteration: 96  train.loss : 6.38672  train.total_ips : 11215.79 img/s
DLL 2020-09-22 17:35:53.130051 - Epoch: 0 Iteration: 97  train.loss : 6.39697  train.total_ips : 10312.43 img/s
DLL 2020-09-22 17:35:53.560472 - Epoch: 0 Iteration: 98  train.loss : 6.38257  train.total_ips : 9518.20 img/s
DLL 2020-09-22 17:35:53.942305 - Epoch: 0 Iteration: 99  train.loss : 6.39160  train.total_ips : 10729.81 img/s
DLL 2020-09-22 17:35:54.414492 - Epoch: 0 Iteration: 100  train.loss : 6.37915  train.total_ips : 8675.95 img/s
DLL 2020-09-22 17:35:54.844874 - Epoch: 0 Iteration: 101  train.loss : 6.36572  train.total_ips : 9518.96 img/s
DLL 2020-09-22 17:35:55.213870 - Epoch: 0 Iteration: 102  train.loss : 6.36084  train.total_ips : 11102.79 img/s
DLL 2020-09-22 17:35:55.653286 - Epoch: 0 Iteration: 103  train.loss : 6.36523  train.total_ips : 9323.04 img/s
DLL 2020-09-22 17:35:56.072068 - Epoch: 0 Iteration: 104  train.loss : 6.33960  train.total_ips : 9782.79 img/s
DLL 2020-09-22 17:35:56.449787 - Epoch: 0 Iteration: 105  train.loss : 6.35327  train.total_ips : 10846.13 img/s
DLL 2020-09-22 17:35:56.816442 - Epoch: 0 Iteration: 106  train.loss : 6.35718  train.total_ips : 11173.73 img/s
DLL 2020-09-22 17:35:57.200894 - Epoch: 0 Iteration: 107  train.loss : 6.32910  train.total_ips : 10656.22 img/s
DLL 2020-09-22 17:35:57.566820 - Epoch: 0 Iteration: 108  train.loss : 6.35059  train.total_ips : 11197.28 img/s
DLL 2020-09-22 17:35:57.947023 - Epoch: 0 Iteration: 109  train.loss : 6.33423  train.total_ips : 10778.25 img/s
DLL 2020-09-22 17:35:58.354974 - Epoch: 0 Iteration: 110  train.loss : 6.31494  train.total_ips : 10041.57 img/s
DLL 2020-09-22 17:35:58.774473 - Epoch: 0 Iteration: 111  train.loss : 6.33398  train.total_ips : 9766.01 img/s
DLL 2020-09-22 17:35:59.180409 - Epoch: 0 Iteration: 112  train.loss : 6.34937  train.total_ips : 10092.15 img/s
DLL 2020-09-22 17:35:59.639372 - Epoch: 0 Iteration: 113  train.loss : 6.31836  train.total_ips : 8927.06 img/s
DLL 2020-09-22 17:36:00.030693 - Epoch: 0 Iteration: 114  train.loss : 6.31738  train.total_ips : 10470.00 img/s
DLL 2020-09-22 17:36:00.392969 - Epoch: 0 Iteration: 115  train.loss : 6.30225  train.total_ips : 11308.45 img/s
DLL 2020-09-22 17:36:00.839592 - Epoch: 0 Iteration: 116  train.loss : 6.31665  train.total_ips : 9172.58 img/s
DLL 2020-09-22 17:36:01.214096 - Epoch: 0 Iteration: 117  train.loss : 6.32446  train.total_ips : 10939.77 img/s
DLL 2020-09-22 17:36:01.574542 - Epoch: 0 Iteration: 118  train.loss : 6.28735  train.total_ips : 11366.59 img/s
DLL 2020-09-22 17:36:01.987150 - Epoch: 0 Iteration: 119  train.loss : 6.29907  train.total_ips : 9928.96 img/s
DLL 2020-09-22 17:36:02.356050 - Epoch: 0 Iteration: 120  train.loss : 6.29736  train.total_ips : 11105.83 img/s
DLL 2020-09-22 17:36:02.739960 - Epoch: 0 Iteration: 121  train.loss : 6.28174  train.total_ips : 10678.14 img/s
DLL 2020-09-22 17:36:03.099009 - Epoch: 0 Iteration: 122  train.loss : 6.28589  train.total_ips : 11408.18 img/s
DLL 2020-09-22 17:36:03.512129 - Epoch: 0 Iteration: 123  train.loss : 6.27832  train.total_ips : 9916.64 img/s
DLL 2020-09-22 17:36:03.933175 - Epoch: 0 Iteration: 124  train.loss : 6.27979  train.total_ips : 9731.22 img/s
DLL 2020-09-22 17:36:04.364020 - Epoch: 0 Iteration: 125  train.loss : 6.31177  train.total_ips : 9509.81 img/s
DLL 2020-09-22 17:36:04.724838 - Epoch: 0 Iteration: 126  train.loss : 6.28882  train.total_ips : 11354.46 img/s
DLL 2020-09-22 17:36:05.080344 - Epoch: 0 Iteration: 127  train.loss : 6.29028  train.total_ips : 11524.82 img/s
DLL 2020-09-22 17:36:05.442994 - Epoch: 0 Iteration: 128  train.loss : 6.27100  train.total_ips : 11296.87 img/s
DLL 2020-09-22 17:36:05.806419 - Epoch: 0 Iteration: 129  train.loss : 6.25537  train.total_ips : 11272.98 img/s
DLL 2020-09-22 17:36:06.252150 - Epoch: 0 Iteration: 130  train.loss : 6.24487  train.total_ips : 9191.07 img/s
DLL 2020-09-22 17:36:06.662783 - Epoch: 0 Iteration: 131  train.loss : 6.25562  train.total_ips : 9977.22 img/s
DLL 2020-09-22 17:36:07.028819 - Epoch: 0 Iteration: 132  train.loss : 6.25024  train.total_ips : 11194.21 img/s
DLL 2020-09-22 17:36:07.422268 - Epoch: 0 Iteration: 133  train.loss : 6.23608  train.total_ips : 10412.61 img/s
DLL 2020-09-22 17:36:07.783947 - Epoch: 0 Iteration: 134  train.loss : 6.25244  train.total_ips : 11327.24 img/s
DLL 2020-09-22 17:36:08.149783 - Epoch: 0 Iteration: 135  train.loss : 6.21338  train.total_ips : 11199.12 img/s
DLL 2020-09-22 17:36:08.515889 - Epoch: 0 Iteration: 136  train.loss : 6.24536  train.total_ips : 11190.23 img/s
DLL 2020-09-22 17:36:08.943120 - Epoch: 0 Iteration: 137  train.loss : 6.24268  train.total_ips : 9589.14 img/s
DLL 2020-09-22 17:36:09.342230 - Epoch: 0 Iteration: 138  train.loss : 6.24438  train.total_ips : 10264.81 img/s
DLL 2020-09-22 17:36:09.806924 - Epoch: 0 Iteration: 139  train.loss : 6.24146  train.total_ips : 8815.89 img/s
DLL 2020-09-22 17:36:10.235736 - Epoch: 0 Iteration: 140  train.loss : 6.21973  train.total_ips : 9553.75 img/s
DLL 2020-09-22 17:36:10.679601 - Epoch: 0 Iteration: 141  train.loss : 6.19434  train.total_ips : 9229.53 img/s
DLL 2020-09-22 17:36:11.142627 - Epoch: 0 Iteration: 142  train.loss : 6.22168  train.total_ips : 8847.71 img/s
DLL 2020-09-22 17:36:11.505315 - Epoch: 0 Iteration: 143  train.loss : 6.20874  train.total_ips : 11296.34 img/s
DLL 2020-09-22 17:36:11.881014 - Epoch: 0 Iteration: 144  train.loss : 6.20435  train.total_ips : 10904.56 img/s
