+ python /workspace/rn50/multiproc.py --nnodes 2 --node_rank 0 --nproc_per_node 8 --master_addr 10.11.0.2 --master_port=22333 /workspace/rn50/main.py --data-backend dali-cpu --raport-file /workspace/rn50/raport.json -j8 -p 1 --lr 2.048 --optimizer-batch-size -1 --warmup 8 --arch resnet50 -c fanin --label-smoothing 0.1 --lr-schedule cosine --mom 0.125 --wd 3.0517578125e-05 --workspace /workspace/rn50 -b 256 --epochs 1 --prof 150 --training-only --no-checkpoints --amp --dynamic-loss-scale /data/image
=> creating model '('resnet50', 'fanin', 1000)'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_in', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7f89946de9d8>}
Num classes: 1000
i'm distributed in dali~~~~~~~~~~~~~~~~~
rank in dali:  0
world_size in dali:  16
read 886372 files from 698 directories
read 50000 files from 1000 directories
DLL 2020-09-22 17:41:06.558571 - PARAMETER data : /data/image  data_backend : dali-cpu  arch : resnet50  model_config : fanin  num_classes : 1000  workers : 8  epochs : 1  run_epochs : -1  batch_size : 256  optimizer_batch_size : -1  lr : 2.048  lr_schedule : cosine  warmup : 8  label_smoothing : 0.1  mixup : 0.0  momentum : 0.125  weight_decay : 3.0517578125e-05  bn_weight_decay : False  nesterov : False  print_freq : 1  resume : None  pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : True  prof : 150  amp : True  seed : None  gather_checkpoints : False  raport_file : /workspace/rn50/raport.json  evaluate : False  training_only : True  save_checkpoints : False  checkpoint_filename : checkpoint.pth.tar  workspace : /workspace/rn50  memory_format : nchw  distributed : True  local_rank : 0  gpu : 8  world_size : 16 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O3:  Pure FP16 training.
Defaults for this optimization level are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : 1.0
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : dynamic
VS002:166417:166417 [0] NCCL INFO Bootstrap : Using [0]ib0:10.11.0.2<0>
VS002:166417:166417 [0] NCCL INFO NET/Plugin : No plugin found (libnccl-net.so), using internal implementation
VS002:166417:166417 [0] NCCL INFO NET/IB : Using [0]mlx5_0:1/IB ; OOB ib0:10.11.0.2<0>
VS002:166417:166417 [0] NCCL INFO Using network IB
NCCL version 2.6.3+cuda10.2
VS002:166417:167208 [0] NCCL INFO Channel 00/02 :    0   3   2   6   7   4   5   1   8  11  10  14  15  12  13   9
VS002:166417:167208 [0] NCCL INFO Channel 01/02 :    0   3   2   6   7   4   5   1   8  11  10  14  15  12  13   9
VS002:166417:167208 [0] NCCL INFO threadThresholds 8/8/64 | 128/8/64 | 8/8/64
VS002:166417:167208 [0] NCCL INFO Trees [0] 1/-1/-1->0->-1|-1->0->1/-1/-1 [1] 1/-1/-1->0->9|9->0->1/-1/-1
VS002:166417:167208 [0] NCCL INFO Setting affinity for GPU 0 to 0f,ff000fff
VS002:166417:167208 [0] NCCL INFO Ring 00 : 9[1b000] -> 0[1a000] [receive] via NET/IB/0
VS002:166417:167208 [0] NCCL INFO Ring 00 : 0[1a000] -> 3[3e000] via P2P/IPC
VS002:166417:167208 [0] NCCL INFO Ring 00 : 0[1a000] -> 1[1b000] via P2P/IPC
VS002:166417:167208 [0] NCCL INFO Ring 01 : 9[1b000] -> 0[1a000] [receive] via NET/IB/0
VS002:166417:167208 [0] NCCL INFO Ring 01 : 0[1a000] -> 3[3e000] via P2P/IPC
VS002:166417:167208 [0] NCCL INFO Ring 01 : 0[1a000] -> 9[1b000] [send] via NET/IB/0
VS002:166417:167208 [0] NCCL INFO Ring 01 : 0[1a000] -> 1[1b000] via P2P/IPC
VS002:166417:167208 [0] NCCL INFO comm 0x7f87c8006880 rank 0 nranks 16 cudaDev 0 busId 1a000 - Init COMPLETE
VS002:166417:166417 [0] NCCL INFO Launch mode Parallel
RUNNING EPOCHS FROM 0 TO 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 32768.0
DLL 2020-09-22 17:41:41.013707 - Epoch: 0 Iteration: 34  train.loss : 6.65088  train.total_ips : 8590.82 img/s
DLL 2020-09-22 17:41:41.464145 - Epoch: 0 Iteration: 35  train.loss : 6.64795  train.total_ips : 9094.86 img/s
DLL 2020-09-22 17:41:41.833979 - Epoch: 0 Iteration: 36  train.loss : 6.64380  train.total_ips : 11077.58 img/s
DLL 2020-09-22 17:41:42.201582 - Epoch: 0 Iteration: 37  train.loss : 6.63770  train.total_ips : 11144.83 img/s
DLL 2020-09-22 17:41:42.606993 - Epoch: 0 Iteration: 38  train.loss : 6.62842  train.total_ips : 10105.19 img/s
DLL 2020-09-22 17:41:42.985630 - Epoch: 0 Iteration: 39  train.loss : 6.63428  train.total_ips : 10820.27 img/s
DLL 2020-09-22 17:41:43.355469 - Epoch: 0 Iteration: 40  train.loss : 6.63745  train.total_ips : 11077.77 img/s
DLL 2020-09-22 17:41:43.776667 - Epoch: 0 Iteration: 41  train.loss : 6.63354  train.total_ips : 9726.59 img/s
DLL 2020-09-22 17:41:44.139524 - Epoch: 0 Iteration: 42  train.loss : 6.64429  train.total_ips : 11291.36 img/s
DLL 2020-09-22 17:41:44.533121 - Epoch: 0 Iteration: 43  train.loss : 6.64233  train.total_ips : 10408.75 img/s
DLL 2020-09-22 17:41:44.990231 - Epoch: 0 Iteration: 44  train.loss : 6.62427  train.total_ips : 8962.11 img/s
DLL 2020-09-22 17:41:45.472623 - Epoch: 0 Iteration: 45  train.loss : 6.62866  train.total_ips : 8492.46 img/s
DLL 2020-09-22 17:41:45.877007 - Epoch: 0 Iteration: 46  train.loss : 6.64038  train.total_ips : 10133.19 img/s
DLL 2020-09-22 17:41:46.369611 - Epoch: 0 Iteration: 47  train.loss : 6.61475  train.total_ips : 8316.19 img/s
DLL 2020-09-22 17:41:46.736815 - Epoch: 0 Iteration: 48  train.loss : 6.61426  train.total_ips : 11156.74 img/s
DLL 2020-09-22 17:41:47.152562 - Epoch: 0 Iteration: 49  train.loss : 6.61182  train.total_ips : 9854.21 img/s
DLL 2020-09-22 17:41:47.623767 - Epoch: 0 Iteration: 50  train.loss : 6.66895  train.total_ips : 8693.97 img/s
DLL 2020-09-22 17:41:48.085358 - Epoch: 0 Iteration: 51  train.loss : 6.65283  train.total_ips : 8875.11 img/s
DLL 2020-09-22 17:41:48.490803 - Epoch: 0 Iteration: 52  train.loss : 6.63232  train.total_ips : 10105.07 img/s
DLL 2020-09-22 17:41:48.859877 - Epoch: 0 Iteration: 53  train.loss : 6.64038  train.total_ips : 11100.39 img/s
DLL 2020-09-22 17:41:49.224052 - Epoch: 0 Iteration: 54  train.loss : 6.65576  train.total_ips : 11249.55 img/s
DLL 2020-09-22 17:41:49.664547 - Epoch: 0 Iteration: 55  train.loss : 6.63354  train.total_ips : 9300.20 img/s
DLL 2020-09-22 17:41:50.057977 - Epoch: 0 Iteration: 56  train.loss : 6.61670  train.total_ips : 10414.14 img/s
DLL 2020-09-22 17:41:50.510633 - Epoch: 0 Iteration: 57  train.loss : 6.61646  train.total_ips : 9050.17 img/s
DLL 2020-09-22 17:41:50.874288 - Epoch: 0 Iteration: 58  train.loss : 6.59863  train.total_ips : 11265.64 img/s
DLL 2020-09-22 17:41:51.239705 - Epoch: 0 Iteration: 59  train.loss : 6.60181  train.total_ips : 11211.40 img/s
DLL 2020-09-22 17:41:51.600316 - Epoch: 0 Iteration: 60  train.loss : 6.58032  train.total_ips : 11361.08 img/s
DLL 2020-09-22 17:41:52.010784 - Epoch: 0 Iteration: 61  train.loss : 6.57397  train.total_ips : 9982.18 img/s
DLL 2020-09-22 17:41:52.370377 - Epoch: 0 Iteration: 62  train.loss : 6.56055  train.total_ips : 11392.91 img/s
DLL 2020-09-22 17:41:52.735326 - Epoch: 0 Iteration: 63  train.loss : 6.55981  train.total_ips : 11225.87 img/s
DLL 2020-09-22 17:41:53.215487 - Epoch: 0 Iteration: 64  train.loss : 6.56445  train.total_ips : 8531.90 img/s
DLL 2020-09-22 17:41:53.675148 - Epoch: 0 Iteration: 65  train.loss : 6.54370  train.total_ips : 8912.35 img/s
DLL 2020-09-22 17:41:54.088936 - Epoch: 0 Iteration: 66  train.loss : 6.54297  train.total_ips : 9903.68 img/s
DLL 2020-09-22 17:41:54.456940 - Epoch: 0 Iteration: 67  train.loss : 6.54663  train.total_ips : 11132.58 img/s
DLL 2020-09-22 17:41:54.899618 - Epoch: 0 Iteration: 68  train.loss : 6.54517  train.total_ips : 9254.30 img/s
DLL 2020-09-22 17:41:55.281006 - Epoch: 0 Iteration: 69  train.loss : 6.53174  train.total_ips : 10741.75 img/s
DLL 2020-09-22 17:41:55.677289 - Epoch: 0 Iteration: 70  train.loss : 6.53174  train.total_ips : 10338.12 img/s
DLL 2020-09-22 17:41:56.043574 - Epoch: 0 Iteration: 71  train.loss : 6.52173  train.total_ips : 11185.07 img/s
DLL 2020-09-22 17:41:56.424058 - Epoch: 0 Iteration: 72  train.loss : 6.51904  train.total_ips : 10767.35 img/s
DLL 2020-09-22 17:41:56.821419 - Epoch: 0 Iteration: 73  train.loss : 6.50415  train.total_ips : 10310.07 img/s
DLL 2020-09-22 17:41:57.248747 - Epoch: 0 Iteration: 74  train.loss : 6.50098  train.total_ips : 9586.91 img/s
DLL 2020-09-22 17:41:57.696468 - Epoch: 0 Iteration: 75  train.loss : 6.49341  train.total_ips : 9150.06 img/s
DLL 2020-09-22 17:41:58.102689 - Epoch: 0 Iteration: 76  train.loss : 6.48535  train.total_ips : 10085.02 img/s
DLL 2020-09-22 17:41:58.461726 - Epoch: 0 Iteration: 77  train.loss : 6.48560  train.total_ips : 11410.96 img/s
DLL 2020-09-22 17:41:58.907763 - Epoch: 0 Iteration: 78  train.loss : 6.50195  train.total_ips : 9184.64 img/s
DLL 2020-09-22 17:41:59.338914 - Epoch: 0 Iteration: 79  train.loss : 6.47681  train.total_ips : 9501.98 img/s
DLL 2020-09-22 17:41:59.758835 - Epoch: 0 Iteration: 80  train.loss : 6.46460  train.total_ips : 9757.20 img/s
DLL 2020-09-22 17:42:00.264053 - Epoch: 0 Iteration: 81  train.loss : 6.48389  train.total_ips : 8109.13 img/s
DLL 2020-09-22 17:42:00.627762 - Epoch: 0 Iteration: 82  train.loss : 6.46631  train.total_ips : 11265.02 img/s
DLL 2020-09-22 17:42:00.995005 - Epoch: 0 Iteration: 83  train.loss : 6.43872  train.total_ips : 11155.12 img/s
/opt/dali/dali/image/jpeg_mem.cc:338: Premature end of JPEG data. Stopped at line 272/440
DLL 2020-09-22 17:42:01.507065 - Epoch: 0 Iteration: 84  train.loss : 6.45508  train.total_ips : 8000.24 img/s
DLL 2020-09-22 17:42:01.913514 - Epoch: 0 Iteration: 85  train.loss : 6.45142  train.total_ips : 10079.34 img/s
DLL 2020-09-22 17:42:02.274811 - Epoch: 0 Iteration: 86  train.loss : 6.43628  train.total_ips : 11339.75 img/s
DLL 2020-09-22 17:42:02.635528 - Epoch: 0 Iteration: 87  train.loss : 6.46021  train.total_ips : 11357.57 img/s
DLL 2020-09-22 17:42:03.001303 - Epoch: 0 Iteration: 88  train.loss : 6.42969  train.total_ips : 11200.58 img/s
DLL 2020-09-22 17:42:03.375899 - Epoch: 0 Iteration: 89  train.loss : 6.45605  train.total_ips : 10938.48 img/s
DLL 2020-09-22 17:42:03.736944 - Epoch: 0 Iteration: 90  train.loss : 6.43555  train.total_ips : 11348.36 img/s
DLL 2020-09-22 17:42:04.147565 - Epoch: 0 Iteration: 91  train.loss : 6.44727  train.total_ips : 9977.58 img/s
DLL 2020-09-22 17:42:04.513945 - Epoch: 0 Iteration: 92  train.loss : 6.43848  train.total_ips : 11183.45 img/s
DLL 2020-09-22 17:42:04.868357 - Epoch: 0 Iteration: 93  train.loss : 6.41724  train.total_ips : 11559.63 img/s
DLL 2020-09-22 17:42:05.370755 - Epoch: 0 Iteration: 94  train.loss : 6.41479  train.total_ips : 8154.56 img/s
DLL 2020-09-22 17:42:05.732109 - Epoch: 0 Iteration: 95  train.loss : 6.42114  train.total_ips : 11337.22 img/s
DLL 2020-09-22 17:42:06.171546 - Epoch: 0 Iteration: 96  train.loss : 6.40137  train.total_ips : 9324.04 img/s
DLL 2020-09-22 17:42:06.539735 - Epoch: 0 Iteration: 97  train.loss : 6.41089  train.total_ips : 11126.37 img/s
DLL 2020-09-22 17:42:07.003409 - Epoch: 0 Iteration: 98  train.loss : 6.39722  train.total_ips : 8837.19 img/s
DLL 2020-09-22 17:42:07.531202 - Epoch: 0 Iteration: 99  train.loss : 6.39673  train.total_ips : 7761.22 img/s
DLL 2020-09-22 17:42:08.027611 - Epoch: 0 Iteration: 100  train.loss : 6.38354  train.total_ips : 8252.54 img/s
DLL 2020-09-22 17:42:08.496370 - Epoch: 0 Iteration: 101  train.loss : 6.37378  train.total_ips : 8739.38 img/s
DLL 2020-09-22 17:42:08.949450 - Epoch: 0 Iteration: 102  train.loss : 6.36768  train.total_ips : 9041.98 img/s
DLL 2020-09-22 17:42:09.308700 - Epoch: 0 Iteration: 103  train.loss : 6.37036  train.total_ips : 11404.12 img/s
DLL 2020-09-22 17:42:09.710675 - Epoch: 0 Iteration: 104  train.loss : 6.34839  train.total_ips : 10191.61 img/s
DLL 2020-09-22 17:42:10.089905 - Epoch: 0 Iteration: 105  train.loss : 6.36914  train.total_ips : 10803.03 img/s
DLL 2020-09-22 17:42:10.537236 - Epoch: 0 Iteration: 106  train.loss : 6.36108  train.total_ips : 9158.22 img/s
DLL 2020-09-22 17:42:10.999664 - Epoch: 0 Iteration: 107  train.loss : 6.34863  train.total_ips : 8859.06 img/s
DLL 2020-09-22 17:42:11.398922 - Epoch: 0 Iteration: 108  train.loss : 6.35229  train.total_ips : 10261.22 img/s
DLL 2020-09-22 17:42:11.893650 - Epoch: 0 Iteration: 109  train.loss : 6.34668  train.total_ips : 8280.47 img/s
DLL 2020-09-22 17:42:12.257838 - Epoch: 0 Iteration: 110  train.loss : 6.32544  train.total_ips : 11249.25 img/s
DLL 2020-09-22 17:42:12.617648 - Epoch: 0 Iteration: 111  train.loss : 6.34741  train.total_ips : 11386.35 img/s
DLL 2020-09-22 17:42:13.003196 - Epoch: 0 Iteration: 112  train.loss : 6.35864  train.total_ips : 10625.90 img/s
DLL 2020-09-22 17:42:13.371946 - Epoch: 0 Iteration: 113  train.loss : 6.32275  train.total_ips : 11110.31 img/s
DLL 2020-09-22 17:42:13.771529 - Epoch: 0 Iteration: 114  train.loss : 6.32617  train.total_ips : 10252.62 img/s
DLL 2020-09-22 17:42:14.243157 - Epoch: 0 Iteration: 115  train.loss : 6.32251  train.total_ips : 8686.21 img/s
DLL 2020-09-22 17:42:14.678419 - Epoch: 0 Iteration: 116  train.loss : 6.32935  train.total_ips : 9414.22 img/s
DLL 2020-09-22 17:42:15.179665 - Epoch: 0 Iteration: 117  train.loss : 6.33252  train.total_ips : 8172.42 img/s
DLL 2020-09-22 17:42:15.543324 - Epoch: 0 Iteration: 118  train.loss : 6.31079  train.total_ips : 11267.72 img/s
DLL 2020-09-22 17:42:15.902469 - Epoch: 0 Iteration: 119  train.loss : 6.30078  train.total_ips : 11406.57 img/s
DLL 2020-09-22 17:42:16.268123 - Epoch: 0 Iteration: 120  train.loss : 6.30371  train.total_ips : 11204.18 img/s
DLL 2020-09-22 17:42:16.630855 - Epoch: 0 Iteration: 121  train.loss : 6.29077  train.total_ips : 11294.54 img/s
DLL 2020-09-22 17:42:16.993013 - Epoch: 0 Iteration: 122  train.loss : 6.29175  train.total_ips : 11312.22 img/s
DLL 2020-09-22 17:42:17.418473 - Epoch: 0 Iteration: 123  train.loss : 6.29590  train.total_ips : 9628.99 img/s
DLL 2020-09-22 17:42:17.807658 - Epoch: 0 Iteration: 124  train.loss : 6.28296  train.total_ips : 10526.55 img/s
DLL 2020-09-22 17:42:18.227085 - Epoch: 0 Iteration: 125  train.loss : 6.32031  train.total_ips : 9767.48 img/s
DLL 2020-09-22 17:42:18.598909 - Epoch: 0 Iteration: 126  train.loss : 6.29395  train.total_ips : 11019.38 img/s
DLL 2020-09-22 17:42:19.058230 - Epoch: 0 Iteration: 127  train.loss : 6.27856  train.total_ips : 8919.75 img/s
DLL 2020-09-22 17:42:19.508335 - Epoch: 0 Iteration: 128  train.loss : 6.28125  train.total_ips : 9101.65 img/s
DLL 2020-09-22 17:42:19.909167 - Epoch: 0 Iteration: 129  train.loss : 6.26978  train.total_ips : 10220.76 img/s
DLL 2020-09-22 17:42:20.323675 - Epoch: 0 Iteration: 130  train.loss : 6.25098  train.total_ips : 9883.38 img/s
DLL 2020-09-22 17:42:20.695686 - Epoch: 0 Iteration: 131  train.loss : 6.27905  train.total_ips : 11014.17 img/s
DLL 2020-09-22 17:42:21.057779 - Epoch: 0 Iteration: 132  train.loss : 6.27832  train.total_ips : 11315.78 img/s
DLL 2020-09-22 17:42:21.418375 - Epoch: 0 Iteration: 133  train.loss : 6.26001  train.total_ips : 11360.89 img/s
DLL 2020-09-22 17:42:21.779343 - Epoch: 0 Iteration: 134  train.loss : 6.26196  train.total_ips : 11349.75 img/s
DLL 2020-09-22 17:42:22.152096 - Epoch: 0 Iteration: 135  train.loss : 6.22241  train.total_ips : 10990.94 img/s
DLL 2020-09-22 17:42:22.519222 - Epoch: 0 Iteration: 136  train.loss : 6.26465  train.total_ips : 11160.75 img/s
DLL 2020-09-22 17:42:22.915803 - Epoch: 0 Iteration: 137  train.loss : 6.25806  train.total_ips : 10330.56 img/s
DLL 2020-09-22 17:42:23.355672 - Epoch: 0 Iteration: 138  train.loss : 6.24365  train.total_ips : 9313.18 img/s
DLL 2020-09-22 17:42:23.721664 - Epoch: 0 Iteration: 139  train.loss : 6.25220  train.total_ips : 11193.84 img/s
DLL 2020-09-22 17:42:24.168260 - Epoch: 0 Iteration: 140  train.loss : 6.23071  train.total_ips : 9173.21 img/s
DLL 2020-09-22 17:42:24.605688 - Epoch: 0 Iteration: 141  train.loss : 6.20874  train.total_ips : 9365.36 img/s
DLL 2020-09-22 17:42:25.073447 - Epoch: 0 Iteration: 142  train.loss : 6.24756  train.total_ips : 8758.04 img/s
DLL 2020-09-22 17:42:25.448585 - Epoch: 0 Iteration: 143  train.loss : 6.22949  train.total_ips : 10920.74 img/s
