+ python /workspace/rn50/multiproc.py --nnodes 4 --node_rank 0 --nproc_per_node 8 --master_addr 10.11.0.2 --master_port=22333 /workspace/rn50/main.py --data-backend dali-cpu --raport-file /workspace/rn50/raport.json -j8 -p 1 --lr 2.048 --optimizer-batch-size -1 --warmup 8 --arch resnet50 -c fanin --label-smoothing 0.1 --lr-schedule cosine --mom 0.125 --wd 3.0517578125e-05 --workspace /workspace/rn50 -b 256 --epochs 1 --prof 150 --training-only --no-checkpoints --amp --dynamic-loss-scale /data/image
=> creating model '('resnet50', 'fanin', 1000)'
Version: {'net': <class 'image_classification.resnet.ResNet'>, 'block': <class 'image_classification.resnet.Bottleneck'>, 'layers': [3, 4, 6, 3], 'widths': [64, 128, 256, 512], 'expansion': 4}
Config: {'conv': <class 'torch.nn.modules.conv.Conv2d'>, 'conv_init': 'fan_in', 'nonlinearity': 'relu', 'last_bn_0_init': False, 'activation': <function <lambda> at 0x7ff5a3d069d8>}
Num classes: 1000
i'm distributed in dali~~~~~~~~~~~~~~~~~
rank in dali:  0
world_size in dali:  32
read 3545488 files from 2792 directories
read 50000 files from 1000 directories
DLL 2020-09-23 19:03:30.616914 - PARAMETER data : /data/image  data_backend : dali-cpu  arch : resnet50  model_config : fanin  num_classes : 1000  workers : 8  epochs : 1  run_epochs : -1  batch_size : 256  optimizer_batch_size : -1  lr : 2.048  lr_schedule : cosine  warmup : 8  label_smoothing : 0.1  mixup : 0.0  momentum : 0.125  weight_decay : 3.0517578125e-05  bn_weight_decay : False  nesterov : False  print_freq : 1  resume : None  pretrained_weights :   fp16 : False  static_loss_scale : 1  dynamic_loss_scale : True  prof : 150  amp : True  seed : None  gather_checkpoints : False  raport_file : /workspace/rn50/raport.json  evaluate : False  training_only : True  save_checkpoints : False  checkpoint_filename : checkpoint.pth.tar  workspace : /workspace/rn50  memory_format : nchw  distributed : True  local_rank : 0  gpu : 8  world_size : 32 
 ! Weight decay NOT applied to BN parameters 
98
63
Selected optimization level O3:  Pure FP16 training.
Defaults for this optimization level are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : 1.0
Processing user overrides (additional kwargs that are not None)...
After processing overrides, optimization options are:
enabled                : True
opt_level              : O3
cast_model_type        : torch.float16
patch_torch_functions  : False
keep_batchnorm_fp32    : False
master_weights         : False
loss_scale             : dynamic
RUNNING EPOCHS FROM 0 TO 1
Gradient overflow.  Skipping step, loss scaler 0 reducing loss scale to 32768.0
DLL 2020-09-23 19:04:14.448163 - Epoch: 0 Iteration: 55  train.loss : 6.89001  train.total_ips : 16758.67 img/s
DLL 2020-09-23 19:04:14.898226 - Epoch: 0 Iteration: 56  train.loss : 6.89551  train.total_ips : 18208.60 img/s
DLL 2020-09-23 19:04:15.310502 - Epoch: 0 Iteration: 57  train.loss : 6.89709  train.total_ips : 19873.70 img/s
DLL 2020-09-23 19:04:15.704123 - Epoch: 0 Iteration: 58  train.loss : 6.89465  train.total_ips : 20816.60 img/s
DLL 2020-09-23 19:04:16.102446 - Epoch: 0 Iteration: 59  train.loss : 6.89380  train.total_ips : 20571.07 img/s
DLL 2020-09-23 19:04:16.536542 - Epoch: 0 Iteration: 60  train.loss : 6.89294  train.total_ips : 18875.31 img/s
DLL 2020-09-23 19:04:16.913509 - Epoch: 0 Iteration: 61  train.loss : 6.89185  train.total_ips : 21741.54 img/s
DLL 2020-09-23 19:04:17.290272 - Epoch: 0 Iteration: 62  train.loss : 6.89001  train.total_ips : 21748.39 img/s
DLL 2020-09-23 19:04:17.731234 - Epoch: 0 Iteration: 63  train.loss : 6.72742  train.total_ips : 18587.70 img/s
DLL 2020-09-23 19:04:18.162727 - Epoch: 0 Iteration: 64  train.loss : 6.54590  train.total_ips : 18991.78 img/s
DLL 2020-09-23 19:04:18.578071 - Epoch: 0 Iteration: 65  train.loss : 6.89185  train.total_ips : 19726.22 img/s
DLL 2020-09-23 19:04:18.995714 - Epoch: 0 Iteration: 66  train.loss : 6.89001  train.total_ips : 19634.93 img/s
DLL 2020-09-23 19:04:19.507516 - Epoch: 0 Iteration: 67  train.loss : 6.88953  train.total_ips : 16010.05 img/s
DLL 2020-09-23 19:04:19.889185 - Epoch: 0 Iteration: 68  train.loss : 6.88745  train.total_ips : 21464.98 img/s
DLL 2020-09-23 19:04:20.337331 - Epoch: 0 Iteration: 69  train.loss : 6.88745  train.total_ips : 18285.11 img/s
DLL 2020-09-23 19:04:20.738472 - Epoch: 0 Iteration: 70  train.loss : nan  train.total_ips : 20425.37 img/s
DLL 2020-09-23 19:04:21.164921 - Epoch: 0 Iteration: 71  train.loss : 6.89502  train.total_ips : 19215.61 img/s
DLL 2020-09-23 19:04:21.545615 - Epoch: 0 Iteration: 72  train.loss : 6.89526  train.total_ips : 21526.86 img/s
DLL 2020-09-23 19:04:21.978343 - Epoch: 0 Iteration: 73  train.loss : 6.88611  train.total_ips : 18937.51 img/s
DLL 2020-09-23 19:04:22.359815 - Epoch: 0 Iteration: 74  train.loss : 6.89099  train.total_ips : 21477.23 img/s
DLL 2020-09-23 19:04:22.750529 - Epoch: 0 Iteration: 75  train.loss : 6.88501  train.total_ips : 20973.30 img/s
DLL 2020-09-23 19:04:23.131650 - Epoch: 0 Iteration: 76  train.loss : 6.88843  train.total_ips : 21499.22 img/s
DLL 2020-09-23 19:04:23.638800 - Epoch: 0 Iteration: 77  train.loss : 6.90100  train.total_ips : 16155.61 img/s
DLL 2020-09-23 19:04:24.162639 - Epoch: 0 Iteration: 78  train.loss : 6.88647  train.total_ips : 15640.90 img/s
DLL 2020-09-23 19:04:24.621581 - Epoch: 0 Iteration: 79  train.loss : 6.88635  train.total_ips : 17853.20 img/s
DLL 2020-09-23 19:04:25.014866 - Epoch: 0 Iteration: 80  train.loss : 6.88452  train.total_ips : 20833.74 img/s
DLL 2020-09-23 19:04:25.453783 - Epoch: 0 Iteration: 81  train.loss : 6.89185  train.total_ips : 18667.49 img/s
DLL 2020-09-23 19:04:25.917552 - Epoch: 0 Iteration: 82  train.loss : 6.89221  train.total_ips : 17667.65 img/s
DLL 2020-09-23 19:04:26.350703 - Epoch: 0 Iteration: 83  train.loss : 6.89160  train.total_ips : 18917.79 img/s
DLL 2020-09-23 19:04:26.751801 - Epoch: 0 Iteration: 84  train.loss : 6.88464  train.total_ips : 20426.91 img/s
DLL 2020-09-23 19:04:27.165974 - Epoch: 0 Iteration: 85  train.loss : 6.88745  train.total_ips : 19783.78 img/s
DLL 2020-09-23 19:04:27.598060 - Epoch: 0 Iteration: 86  train.loss : 6.89453  train.total_ips : 18962.93 img/s
DLL 2020-09-23 19:04:28.060697 - Epoch: 0 Iteration: 87  train.loss : 6.88733  train.total_ips : 17713.25 img/s
DLL 2020-09-23 19:04:28.481836 - Epoch: 0 Iteration: 88  train.loss : 6.88916  train.total_ips : 19454.93 img/s
DLL 2020-09-23 19:04:28.943770 - Epoch: 0 Iteration: 89  train.loss : 6.88635  train.total_ips : 17737.33 img/s
DLL 2020-09-23 19:04:29.320463 - Epoch: 0 Iteration: 90  train.loss : 6.88513  train.total_ips : 21751.57 img/s
DLL 2020-09-23 19:04:29.708747 - Epoch: 0 Iteration: 91  train.loss : 6.88599  train.total_ips : 21102.25 img/s
DLL 2020-09-23 19:04:30.188793 - Epoch: 0 Iteration: 92  train.loss : 6.88745  train.total_ips : 17067.90 img/s
DLL 2020-09-23 19:04:30.590521 - Epoch: 0 Iteration: 93  train.loss : 6.88293  train.total_ips : 20399.57 img/s
DLL 2020-09-23 19:04:31.033014 - Epoch: 0 Iteration: 94  train.loss : 6.88416  train.total_ips : 18516.55 img/s
DLL 2020-09-23 19:04:31.474655 - Epoch: 0 Iteration: 95  train.loss : 6.88550  train.total_ips : 18552.40 img/s
DLL 2020-09-23 19:04:31.958594 - Epoch: 0 Iteration: 96  train.loss : 6.88635  train.total_ips : 16942.17 img/s
DLL 2020-09-23 19:04:32.493234 - Epoch: 0 Iteration: 97  train.loss : 6.89441  train.total_ips : 15325.31 img/s
DLL 2020-09-23 19:04:32.913177 - Epoch: 0 Iteration: 98  train.loss : 6.88342  train.total_ips : 19511.98 img/s
DLL 2020-09-23 19:04:33.342369 - Epoch: 0 Iteration: 99  train.loss : 6.88672  train.total_ips : 19090.73 img/s
DLL 2020-09-23 19:04:33.767234 - Epoch: 0 Iteration: 100  train.loss : 6.88574  train.total_ips : 19288.72 img/s
DLL 2020-09-23 19:04:34.167410 - Epoch: 0 Iteration: 101  train.loss : 6.88623  train.total_ips : 20475.93 img/s
DLL 2020-09-23 19:04:34.626437 - Epoch: 0 Iteration: 102  train.loss : 6.88208  train.total_ips : 17851.69 img/s
DLL 2020-09-23 19:04:35.073007 - Epoch: 0 Iteration: 103  train.loss : 6.88708  train.total_ips : 18347.06 img/s
DLL 2020-09-23 19:04:35.472998 - Epoch: 0 Iteration: 104  train.loss : 6.88281  train.total_ips : 20484.28 img/s
DLL 2020-09-23 19:04:35.853191 - Epoch: 0 Iteration: 105  train.loss : 6.88098  train.total_ips : 21551.67 img/s
DLL 2020-09-23 19:04:36.239688 - Epoch: 0 Iteration: 106  train.loss : 6.88025  train.total_ips : 21199.83 img/s
DLL 2020-09-23 19:04:36.632492 - Epoch: 0 Iteration: 107  train.loss : 6.88123  train.total_ips : 20859.11 img/s
DLL 2020-09-23 19:04:37.095710 - Epoch: 0 Iteration: 108  train.loss : 6.88220  train.total_ips : 17692.92 img/s
DLL 2020-09-23 19:04:37.555518 - Epoch: 0 Iteration: 109  train.loss : 6.88318  train.total_ips : 17822.01 img/s
DLL 2020-09-23 19:04:38.003786 - Epoch: 0 Iteration: 110  train.loss : 6.88318  train.total_ips : 18287.18 img/s
DLL 2020-09-23 19:04:38.390466 - Epoch: 0 Iteration: 111  train.loss : 6.89221  train.total_ips : 21187.05 img/s
DLL 2020-09-23 19:04:38.780685 - Epoch: 0 Iteration: 112  train.loss : 6.88245  train.total_ips : 20997.48 img/s
DLL 2020-09-23 19:04:39.157605 - Epoch: 0 Iteration: 113  train.loss : 6.88318  train.total_ips : 21748.27 img/s
DLL 2020-09-23 19:04:39.631502 - Epoch: 0 Iteration: 114  train.loss : 6.87915  train.total_ips : 17288.34 img/s
DLL 2020-09-23 19:04:40.051699 - Epoch: 0 Iteration: 115  train.loss : 6.88428  train.total_ips : 19502.69 img/s
DLL 2020-09-23 19:04:40.543750 - Epoch: 0 Iteration: 116  train.loss : 6.88684  train.total_ips : 16650.94 img/s
DLL 2020-09-23 19:04:40.971830 - Epoch: 0 Iteration: 117  train.loss : 6.88855  train.total_ips : 19139.42 img/s
DLL 2020-09-23 19:04:41.406977 - Epoch: 0 Iteration: 118  train.loss : 6.88330  train.total_ips : 18831.95 img/s
DLL 2020-09-23 19:04:41.876327 - Epoch: 0 Iteration: 119  train.loss : 6.87280  train.total_ips : 17458.78 img/s
DLL 2020-09-23 19:04:42.261036 - Epoch: 0 Iteration: 120  train.loss : 6.89014  train.total_ips : 21299.20 img/s
/opt/dali/dali/image/jpeg_mem.cc:338: Premature end of JPEG data. Stopped at line 272/440
DLL 2020-09-23 19:04:42.705555 - Epoch: 0 Iteration: 121  train.loss : 6.88147  train.total_ips : 18434.78 img/s
DLL 2020-09-23 19:04:43.072694 - Epoch: 0 Iteration: 122  train.loss : 6.89111  train.total_ips : 22318.36 img/s
DLL 2020-09-23 19:04:43.471110 - Epoch: 0 Iteration: 123  train.loss : 6.88098  train.total_ips : 20565.40 img/s
DLL 2020-09-23 19:04:43.857845 - Epoch: 0 Iteration: 124  train.loss : 6.88977  train.total_ips : 21186.02 img/s
DLL 2020-09-23 19:04:44.340151 - Epoch: 0 Iteration: 125  train.loss : 6.87891  train.total_ips : 16987.88 img/s
DLL 2020-09-23 19:04:44.842133 - Epoch: 0 Iteration: 126  train.loss : 6.88269  train.total_ips : 16321.82 img/s
DLL 2020-09-23 19:04:45.326265 - Epoch: 0 Iteration: 127  train.loss : 6.88513  train.total_ips : 16924.42 img/s
DLL 2020-09-23 19:04:45.709255 - Epoch: 0 Iteration: 128  train.loss : 6.88794  train.total_ips : 21395.87 img/s
DLL 2020-09-23 19:04:46.090074 - Epoch: 0 Iteration: 129  train.loss : 6.88464  train.total_ips : 21517.29 img/s
DLL 2020-09-23 19:04:46.484447 - Epoch: 0 Iteration: 130  train.loss : 6.87683  train.total_ips : 20775.66 img/s
DLL 2020-09-23 19:04:46.886973 - Epoch: 0 Iteration: 131  train.loss : 6.88074  train.total_ips : 20355.93 img/s
DLL 2020-09-23 19:04:47.324373 - Epoch: 0 Iteration: 132  train.loss : 6.88965  train.total_ips : 18734.37 img/s
DLL 2020-09-23 19:04:47.769439 - Epoch: 0 Iteration: 133  train.loss : 6.88611  train.total_ips : 18408.67 img/s
DLL 2020-09-23 19:04:48.173499 - Epoch: 0 Iteration: 134  train.loss : 6.88550  train.total_ips : 20277.97 img/s
DLL 2020-09-23 19:04:48.688531 - Epoch: 0 Iteration: 135  train.loss : 6.88660  train.total_ips : 15908.17 img/s
DLL 2020-09-23 19:04:49.069205 - Epoch: 0 Iteration: 136  train.loss : 6.88159  train.total_ips : 21524.26 img/s
DLL 2020-09-23 19:04:49.503267 - Epoch: 0 Iteration: 137  train.loss : 6.87219  train.total_ips : 18876.26 img/s
DLL 2020-09-23 19:04:49.930498 - Epoch: 0 Iteration: 138  train.loss : 6.88782  train.total_ips : 19178.36 img/s
DLL 2020-09-23 19:04:50.313490 - Epoch: 0 Iteration: 139  train.loss : 6.88049  train.total_ips : 21394.25 img/s
DLL 2020-09-23 19:04:50.770612 - Epoch: 0 Iteration: 140  train.loss : 6.88477  train.total_ips : 17924.07 img/s
DLL 2020-09-23 19:04:51.176918 - Epoch: 0 Iteration: 141  train.loss : 6.87463  train.total_ips : 20165.92 img/s
DLL 2020-09-23 19:04:51.647499 - Epoch: 0 Iteration: 142  train.loss : 6.88818  train.total_ips : 17411.31 img/s
DLL 2020-09-23 19:04:52.034735 - Epoch: 0 Iteration: 143  train.loss : 6.87744  train.total_ips : 21160.34 img/s
DLL 2020-09-23 19:04:52.567069 - Epoch: 0 Iteration: 144  train.loss : 6.87012  train.total_ips : 15393.00 img/s
DLL 2020-09-23 19:04:52.975061 - Epoch: 0 Iteration: 145  train.loss : 6.87720  train.total_ips : 20085.99 img/s
DLL 2020-09-23 19:04:53.437354 - Epoch: 0 Iteration: 146  train.loss : 6.88306  train.total_ips : 17724.21 img/s
DLL 2020-09-23 19:04:53.827411 - Epoch: 0 Iteration: 147  train.loss : 6.88037  train.total_ips : 21005.56 img/s
DLL 2020-09-23 19:04:54.281087 - Epoch: 0 Iteration: 148  train.loss : 6.87256  train.total_ips : 18060.48 img/s
DLL 2020-09-23 19:04:54.672929 - Epoch: 0 Iteration: 149  train.loss : 6.88452  train.total_ips : 20910.14 img/s
DLL 2020-09-23 19:04:55.081563 - Epoch: 0  train.loss : nan  train.total_ips : 19059.35 img/s
DLL 2020-09-23 19:04:55.081775 - Epoch: 0  lr : 0.256  train.compute_ips : 19123.15 img/s train.data_time : 0.00141 s train.compute_time : 0.54051 s
DLL 2020-09-23 19:04:55.081899 - Summary: train.loss : nan  train.total_ips : 19059.35 img/s
DLL 2020-09-23 19:04:55.081948 - Summary: lr : 0.256  train.compute_ips : 19123.15 img/s train.data_time : 0.00141 s train.compute_time : 0.54051 s
Experiment ended
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
['/opt/conda/bin/python', '-u', '/workspace/rn50/main.py', '--data-backend', 'dali-cpu', '--raport-file', '/workspace/rn50/raport.json', '-j8', '-p', '1', '--lr', '2.048', '--optimizer-batch-size', '-1', '--warmup', '8', '--arch', 'resnet50', '-c', 'fanin', '--label-smoothing', '0.1', '--lr-schedule', 'cosine', '--mom', '0.125', '--wd', '3.0517578125e-05', '--workspace', '/workspace/rn50', '-b', '256', '--epochs', '1', '--prof', '150', '--training-only', '--no-checkpoints', '--amp', '--dynamic-loss-scale', '/data/image']
